label,filtered_word
0.0,棒 民宿 有 家 感覺 服務 輸 飯店 有 文青風
0.0,環境 舒適 放鬆 房間 乾淨 早餐 養生 房間 隔音(A) 效果 不佳
0.0,親子 房間 很多 玩具 給 小孩 玩 有 戶外 電動車 玩沙池
0.0,服務 老闆娘 好客 喜歡 小朋友 動物 少數 真誠 歡迎 毛小孩 旅店
1.0,有 自己 停車場 空間 大 沙坑 小 泳池 電動車 孩子 玩 開心 價錢 實在 老闆 熱情
0.0,單人床 大 舒服 基本 上 整 個 房間 狀況 官網 上 照片 沒有 大 差別
0.0,房 內 提供 備品 水 垃圾袋 消毒 用品 用完 通知 飯店 補充
0.0,吃到 牛肉麵 鍋貼 滷肉飯 平價 美食 在 餐食 上 滿足
0.0,房型 設施 舊 離 海邊 近 抓 寄居蟹 螃蟹 小 魚 主人 待人 親切
0.0,離 海洋 生物館 近 民宿 主人 和善 牙刷 品質 好 四 人 房 適合 家庭 住 貓咪 很多
0.0,房間 乾淨 床 舒適 老闆 老闆娘 愛心 早餐 好吃
1.0,整體 住宿 大 cp值 不錯 早餐 簡約 蛋餅 吐司 老闆 服務 熱心 親切
0.0,享受 走路 1 分鐘 到 海灘 感覺 有 優閒 氣氛 地方 老闆 給 人 隨興 感覺
0.0,店主 親切 大方 房間 乾淨 明亮 衝浪 者 歇腳 休息 好 所在
0.0,老闆 熱心 親切 溫馨 熱情 衝浪屋 看 海 放鬆 舒適 好 地方
0.0,一樓 餐廳 服務員 健談 幽默 甜點 好吃 住宿 品質 好 從 陽台 望出去 景色 美
0.0,風景 位置 整體 規劃 一流 建築 房間 設施 有 歲月 痕跡 絲毫 減損 住宿 舒適性
1.0,飯店 平面式 停車位 停車 免費 每 間 客房 有 落地窗 湖景 街景 景觀 不錯
0.0,房間 動線 規劃 有待 改善 適合 夜宿 泡 浴缸 溫泉 晚上 缺少 景點 逛
0.0,老闆 熱情 房間 大 看出去 景色 好 隔音(A) 好 其他 棒
0.0,地點 便利 剛好 在 嶺頂 公園 對面 停車 公車 方便
0.0,美 五星級 飯店 裝潢 設備 一流 早餐 豐盛 好吃 一切 完美 無瑕 讚
0.0,五星(A) 等級 民宿 床 舒服 電視 大 廁所 乾淨 提供 幫 你 租 機車 帶 你 選 車 服務
0.0,環境 好 氣氛 超優 老闆 樂 推薦 旅店
0.0,早餐 好吃 老闆 親切 老闆娘 漂亮 毛小孩 天堂 大人 渡假 聖地 有 寵物 推推
0.0,給 家 裡 毛小孩 舒適 環境 自由自在 讓 父母親 放鬆 好 地方
1.0,老闆 人 健談 咖啡 泡麵 限量 供應
1.0,老闆 人 好 房間 不錯 cp值 高 離 高跟鞋 教堂 不遠 推
0.0,老闆 親切 環境 乾淨 停車 容易 距離 彩繪 牆 最近 距離 高跟鞋 近 走 幾 分鐘 路 到
1.0,空間 寬敞 環境 舒適 老闆娘 熱心 價格 便宜 五 顆 星
0.0,浴室 打掃 乾淨 明亮 民宿 主人 親切 早餐 用心 謝謝 推薦
0.0,讓 雞肉 升級 活動 氣氛 讓 老少 有事 忙 釣魚
0.0,山明水秀 重回 純真 年代 感覺
0.0,老闆 親切 冰箱 飲料 濾掛 咖啡 任 吃 房間 大 狗狗 可愛 下 次 想
0.0,老闆 人 親切 跟 回到 自己 家 一樣 地方 偏遠 住宿 環境 好 沒有 什麼 蟻蟲
0.0,5. 一樓 咖啡廳 住宿 享受 厚片 吐司 咖啡 飲品 蛋糕 下午茶 套餐
0.0,精緻 水果 品質 好 素 肉燥 煮 麵 澆 飯 好吃 高 樓層 風景 美 有 機會 想 入住
1.0,天母 地區 超棒 便宜 飯店 中餐 晚餐 辦桌 新鮮 好吃 乾淨 明亮 設施 齊全 好 旅館
1.0,海景 山海房 一 個 好 觀賞 九份 景色 房間 房價 中上(A) 附贈 早餐 優秀
0.0,海景房 景 美 老闆 幫忙 找 停車位 缺點 在 老街 上方 往 上 爬 累
0.0,觀 景 棒 民宿 坐 在 窗 前 有 美景
0.0,餐飲 好吃 晚餐 早餐 自助餐 用 廉價 食材 吃 隔壁 全家 便利商店
0.0,房間 煙味 重 隔音(A) 好 櫃檯 態度 友善
0.0,一 星 給 唯一(A) 及格 浴室 有 乾淨 地板 穩定 熱水 馬桶 管線 漏水
0.0,在 永和 竹林路 上 鬧中取靜 方便 好 鄰居
0.0,老闆娘 有 介紹 螢火蟲 季節 我們 期待 這 次 生態 旅
0.0,在 靠近 自然 環境 地方 有 些 小 動物 活動 痕跡 無可厚非
0.0,環境 佳 房間 乾淨 主人 用心 博學多聞
1.0,老闆 親切 詳細 介紹 附近 景點 活動 住宿 設施 完善 良好 價格 公道
0.0,空間 大 有 冰箱 飲料 零食 貼心 設施 交通 便利 停車 方便 主人 親切
0.0,房間 衛浴 乾淨 四捨 五入 小姐 有趣 櫃檯 人員 親切 花蓮 入住 棒 選擇
0.0,離 車站 公車站 走路 5 分鐘 到 附近 早餐店 餐廳 7-11 全聯 有
0.0,棒 地方 離 夜市 近 房間 溫馨 老闆 客氣 親切 閒聊 推 推 推
0.0,有 停車場 室 內 乾淨 床 舒服 老闆 人 好 車 開進來 巷口 小 小心 行駛
0.0,在 一樓 客廳 唯一(A) 缺點 在 巷弄 內 難找 有 停車 空間
1.0,距離 高雄 車站 捷運 大 交通 系統 10 分鐘 路程 住宿 方便 房價 實惠 旅店
1.0,環境 舒適 房間 整齊 乾淨 附 點心 早餐 棒 隔音(A) 效果 好 整體 cp值 高
0.0,下午茶 夜點 有 鹹 甜包子 饅頭 茶葉蛋 白飯 肉燥 有 各 式 冷 熱 飲品 供 選擇
0.0,種 遊玩 學生 照顧 幸運 與 老闆娘 結緣 一 間 棒 民宿 大推
0.0,老闆 人 好 房間 隔音(A) 差 有 重 霉味 漏水
0.0,冷气 吵 沒 早餐 聽 一 整 晚 車聲 隔音 差
0.0,豪華 房間 大 設備 佳 泳池 高爾夫 三溫暖 運動 中心 空中 花園 早餐 咖啡 苦焦 難 喝
0.0,環境 9 交通 8＊ 服務 9＊ 衛生 設施 9 建議 一 17 今早 味噌湯 口感 酸酸
1.0,面湖房 景觀 優美 房間 乾淨 舒適 住宿 送 隔壁 國賓 戲院 電影票 晚上 怕 沒 處 去
0.0,房間 舒適 乾淨 蔬食 早餐 菜色 佳 服務 好 地點 方便 有 停車場 棒 住宿 體驗
0.0,裝潢 精緻 服務 態度 不錯 離 漢神 巨蛋 百貨公司 瑞豐 夜市 近 推薦 景觀房
0.0,隔音(A) 差 洗 版文 太多 一樓 餐廳 拉 桌椅 聲音 震撼 半 棟 飯店
0.0,沙發 六 人 房 寬敞 闆娘 人 客氣 可惜 房間 沒 冰箱 冰 東西
0.0,隔音(A) 爛 衛浴 設備 不足 樓中樓 房間 點 小 電視 畫質 好 被子 掉毛
0.0,風景 好 服務 好 品質 優 推薦 一 家 民宿 值得 選擇 一 家
0.0,點心 棒 夜晚 隔壁 KTV 聲音 聽 清楚
0.0,飯店 樓上 樓下 酒店 晚上 全 重 低音 喇叭 聲音 沒辦法 睡
0.0,舒適 房間 簡 風格 free bar 晚上 肚子 餓 救星 服務 人員 素質 高
0.0,環境 簡潔 老闆 親切 設施 介紹 詳細 有 幫忙 準備 早餐
0.0,管家 貼心 房間 景 美 早餐 用心 有 歐洲 鄉村風
0.0,地點 便利 景色 視野 絕佳 直接 遠眺 大鵬灣橋 親切 友善 民宿 主人 讚
0.0,優質(A) 民宿 老闆 親切 民宿 設計 每 個 細節 用心 廁所 超級(A) 無敵 大
1.0,位置 適當 好 飯店 CP值 高 沒有 早餐 房間 大小 工作 人員 不錯
1.0,超 CP 值 好 旅館 推薦 乾淨 便宜 o 地點 近 審計 新村 美術館
0.0,在 住宅區 周圍 晚上 安靜 櫃檯 態度 好 除了 冷氣 聲音 大 一切 不錯
0.0,老闆 們 親切 這裡 像 家 感覺 環境 乾淨 整齊 設備 完善 推薦 住宿
0.0,阿公 阿嬤 熱情 適合 需要 住宿 人 水 小 一些 在 文化 夜市 旁邊 方便
1.0,價格 便宜 住宿 品質 一般 老闆 在 一樓 大廳 吸菸
0.0,除了 空調 傳來 陣陣 煙味 冷氣 冷 調 溫度 外 我 覺得 住在 這裡 大體 上 舒適
0.0,我 滿意 好 服務 人員 尼斯 新 房間
0.0,今天 我 個資 留給 悅來 你 其他 名字 飯店 憑 甚麼 打給 我
0.0,整體 乾淨 停車 方便 房間 外觀 特殊 在 室 內 走動 有 感覺
0.0,小木屋 附近 生態 保育 帶 小孩 認識 大自然
0.0,躺下 看見 天空 車子 直接 停 小屋 正對面 草皮 喜歡
0.0,服務 好 房間 整潔 乾淨 有 氣氛 超棒
0.0,住 3 次 老闆 老闆娘 客氣 把 房子 維持 好 房間 乾淨
0.0,服務 好 環境 舒適 提供 設施 不少 整理 乾淨
0.0,舒適 早餐 棒
0.0,個 欣賞 日落 觀賞 雲海 民宿 房間 簡單 乾淨 附有 陽台 欣賞 美 口景 老闆 親切 隨和
0.0,風景 無敵 老闆 親切 餐點 美味 觀 雲海 賞 螢火蟲 放鬆 好 地方
0.0,吃 晚餐 早餐 菜色 豐富 口味 宜人
0.0,離 捷運 近 附近 有 華山 藝文(A) 中心 房間 整修 乾淨 整潔 有 機會 入住
0.0,包 三 餐 吃遍 台灣 小吃 越南 西式(A) 餐點 有 台灣 盛名 水果 飲料
1.0,交通 方便 離 捷運站 超 近 飯店 房間 乾淨 衛生 價格 平易近人 超優 值得 推薦
0.0,棒 放鬆 好 地方 早餐 有 中西式(A) 料理 有 多樣 中式(A) 菜餚 水果 樣式 少
0.0,不錯 民宿 房間 內 有 泡湯池 早餐 豐富 欣賞 戶外 田野 風光
0.0,空間 大 停車 方便 飯店 有 溫泉 泡腳池 餵魚池 房型 偏(A) 舊型 乾淨
0.0,房間 乾淨 明亮 浴室 有 暖氣 小孩 開心 大人 放鬆
0.0,墾丁 恆春 住宿 唯一(A) 指定 綠蝸牛
0.0,老闆 美麗 大方 待人 親切 值得 住
0.0,泳池 溫泉 民宿 露營區 烤肉區 各 項 設施 完善 享受 悠閒 假期 好 地方
0.0,老闆 老闆娘 親切 房間 乾淨 舒適 游泳池 乾淨 小孩 大人 開心 下 次 安排 渡假
0.0,看 到 主人 用心 住宿 方面 值得 今天 天氣 冷  堶 掖 備 捨得 加溫 房價 間 泡澡
0.0,飯店 氣氛 好 房間 點 精油 床 柔軟 舒服 好 睡 浴室 棒 有 電視
0.0,5 早餐 中西式(A) 有 有 包子 吐司 稀飯 沙拉 小菜 種類 算 多 夠 吃
0.0,冰 豆漿 美式(A) 咖啡 好喝 精緻度 夠 改用 套餐 精緻
0.0,歐式(A) 建築 莊園 民宿 戶外 休閒 泡茶 聊天 好 地方 佈置 溫馨 空間 寬敞
0.0,環境 優美 這 次 入住 莎士比亞 4 人 房 房間 乾淨 空間 大 謝謝 老闆 老闆娘 熱情 招待
0.0,棒 露營區 小朋友 設施 很多 溜滑梯 滑水道 沙坑
0.0,住宿 環境 舒適 風景 美 早餐 手工 蛋糕 美味 民宿 主人 可親 推薦
0.0,昨晚 好友 入住 房間 乾淨 挑高 設計 寬敞 溫馨 原住民 風格 色彩 繽紛
0.0,有 美味 手作 甜點 香濃 咖啡 療癒 心靈
0.0,舒適 住宿 設備 乾淨 客服 聯絡 方便 快速
0.0,環境 乾淨 舒適 商家 服務 態度 好
0.0,衛浴 設備 不錯 冷氣 空調 舒適 洗衣機 飲水機 茶包 咖啡包 有 提供
0.0,巷弄 中 民宿 工業 風格 裝潢 乾淨 整潔 衛浴 共用 房門 上鎖
0.0,空間 規劃 舒適 一樓 公共(A) 空間 有 飲水機 冰箱 交通 地理 位置 良好
0.0,豪華 雙人房 空調 壞 隔音(A) 糟糕 蚊子 打 完 位子
0.0,人房 有 二 付 衛浴 設備 牙膏 毛巾 杯子 無 梳子 無 面紙 以 浴室 捲筒紙 代替
0.0,估計 飯店 洗 被子 服務員 在 上面 寫 房間 號碼
0.0,民宿 服務 人員 親切 早餐 多樣 豐盛 好吃 房間 內 有 大 浴缸 個 渡假 好 地方
1.0,環境衛生 地點 在 大 馬路 邊 泡茶水 煮飯 瓦斯爐 使用 加價 場地 寬闊 設備 齊全
0.0,櫃台 服務員 棒 spa 游泳池 設施 好 房間 浴室 舊
0.0,知本 小 夜市 民宿 主人 30 年 專業 按摩 老師傅 開車 累 時候 預約 按摩 讚
1.0,乾淨 停車 方便 住 那 天 房價 便宜 房間 外觀 可愛
0.0,推薦為 台東 民宿 首選 建議 直接 打電話 預定 快
0.0,空間感 採光 好 舒服 房間 乾淨 床 好 睡 晚上 在 陽台 躺椅 看 星星
0.0,棒 老闆娘 親切 請 我們 吃 早餐 喝 酒 推薦 住 澎湖 首選 住宿 下 次 在 光臨
0.0,鎖港 山水 沙灘 附近 有 潛點 騎車 5 分鐘 距離 算 方便 潛水
0.0,老闆娘 待人 和藹可親 住在 這裡 像 自己 家 棒
0.0,老闆娘 人 親切
0.0,寵物 友善 民宿 床 好 睡 大 浴室 棒 房間 空間 大 離 恆春 市區 近 早餐 好吃
0.0,地點 位於 市區 邊 路 邊 停車 房間 內部 挑高 舒適 有 電梯 搬 行李 面 山 景色 美
0.0,房間 設計 體貼 乾淨 舒服 披薩 好吃 烤 蔬菜 拼盤 好吃 老闆 們 友善 有 家 感覺
0.0,乾淨 有 洗衣 服務 有 送 早餐 好食 有 不同 小 狗 陪 客人 玩 香港人
0.0,一樓 休息區 客房 裡面 茶水間 廚房 乾淨
0.0,房間 乾淨 舒適 環境 佳 員工 親切 潛水 教練 專業 幽默
0.0,老闆 住 在 民宿 裡面 餐點 有 老闆 自己 種 菜
0.0,設備 客服 早餐 覺得 不行 唯一(A) 優點 房間 乾淨 給 一 顆 星
0.0,環境 棒 漂亮 乾淨 早餐 老闆 手作 好吃 房間 內 氛圍 棒 推
0.0,大 草皮 大 窗子 狗狗 開心 環境 設備 好 民宿 主人 應對 好 一切 完美
0.0,社頂 公園 風吹沙 台灣 南點 龍坑 生態 保護區 熱門 景點
0.0,在 花蓮縣 光復鄉 找 到 住宿 地方 這 間 將就
0.0,有 交通 接送 玩 滿 身 髒 超過 退房 時間 洗 澡 離開
0.0,老闆 親切 滿滿 台灣 人情味 房間 乾淨 舒適 來 台東 住
0.0,食物 以 越南 料理 為主 加 些許 美式(A) 作風
0.0,老闆 態度 親切 房間 乾淨 隔音(A) 差 位子 偏遠 建議 至 都蘭 用餐
0.0,老闆娘 熱心 幫助 我們 解決 機車 出租 問題 在 市區 取 車 方便 推薦
0.0,服務 好 早餐 選擇 房間 棒
0.0,在 網 上 訂 房 注意 包含 行李 接送 服務 收費 服務 態度
0.0,景觀 美 房間 舒適 乾淨 隔音(A) 效果 不錯 主人 親切 值得 推薦 一 家 民宿
0.0,四 人 房 空間 大 有 陽台 看 到 海  隔音(A) 效果 佳 老闆娘 熱心 地理 位子 讚
1.0,老闆娘 人 好 溝通 加床 收 早餐 毛巾 費用 住 附近 有事 請求 快 到
0.0,老闆娘 熱情 招待 我們 下午茶 推薦 我們 很多 景點 房間 舒服
0.0,住 觀星房 玻璃 髒污 看 到 星星 浴廁 跟 房間 分開 方便
0.0,早餐 中式(A) 稀飯 菜脯 蛋 菜脯 自己 做
1.0,冷氣 西曬 進來 冷 1 小時 之後 冷 房間 3 張 雙人床 價格 便宜 cp 值 高
1.0,夜景 漂亮 看 到 85 大樓 房價 貴 CP值 高
0.0,交通 方便 歐式(A) 風格 民宿
0.0,第一 次 帶 小孩 入住 擔心 戲水池 總統房 房型 讓 小孩 玩 不亦樂乎 適合 親子 入住
1.0,裝潢 設備 具 歷史 浴室 乾淨 應有盡有 乾 濕 分離 蒸氣室 價錢 合理 備品 齊備
1.0,服務 好 設施 令 人 驚艷 價 三五 好友 唱 KTV 花 少 錢 唱 爽
1.0,眠 推薦 大家 住宿 外加 提 一下 老闆 說 住宿 打卡 售價 9 折 優惠
0.0,房間 大 美 旁邊 夜市 商圈 火車站 夜景 不錯 隔音(A) 好
0.0,風景 佳 環境 乾淨 整潔 適合 朋友 聚會 烤 肉 民宿 管家人 貼心 專業
0.0,小木屋 美 翻 環境 清幽 整體 空間 舒服 適合 家人 朋友 出遊 玩 感覺 超棒
1.0,管家 大哥 熱情 接待 民宿 整體 棒 cp值 高 之後 想 帶 家人 住宿
0.0,房間 乾淨 宵夜 有 玉米 瘦肉粥 早餐 多樣 有 提供 午餐
1.0,房價 房型 cp值 高 離 花園 夜市 近 想 外出 晚上 有 宵夜 棒 住宿 體驗
0.0,其他 評價 提到 樓梯口 沒有 門 對於 帶 小小孩 家庭 危險 家長 小心 注意
0.0,地點 位於 一中 商圈 裡 逛街 方便 浴室 有 乾 濕 分離 床 舒服
0.0,安靜 交通 方便 房間 大 簡單 無 冰箱 飲水 設施 有 兩 瓶 水
0.0,環境 優 民宿 工作 人員 親切 服務 好 有 機會 住
0.0,彩繪 有 創意 花園 庭院 美 夕陽 美 房間 寬敞 舒適 服務 親切
0.0,值得 推薦 飯店 會議 渡假 活動 場地 環境 寬敞 人員 親切 適合 辦理 會議 渡假 活動
0.0,東西 老舊 浴室 地板 髒 枕頭 有 異味 按摩 浴缸 洗手台 髒黃 有 空調聲 大 沒辦法 睡
0.0,感謝 將 我們 遺忘 物品 寄回 家 服務 到位 景色 美 房間 乾淨 讚
0.0,棒 環境 民宿 主人 貼心 附近 鄰居 狗狗 親人 晚上 幫忙 顧 車
0.0,民宿 有 家 感覺 主題房 讓 小朋友 喜歡 早餐 豐盛
0.0,感覺 溫馨 住宿 像 回家 一樣 周邊 環境 寧靜 優美 老闆 陳 先生 老闆娘 親切
0.0,停車 方便 房間 乾淨 寬敞 舒適 從 陽台 眺望到 遠方 山 民宿 主人 一 家 熱心 親切
0.0,車庫 加 戲水池 房間 在 二樓 2樓 房門 鎖 怕 小孩 開門 直接 摔下 樓梯
1.0,餐台 早餐 麥當勞 棒 量 少 吃 飽 xd  整體 說 CP值 普通 偏上 一點點
1.0,房間 大 有 日式(A) 風格 榻榻米 大 浴缸 泳池 服務 人員 客氣 親切 cp值 高
1.0,房間 乾淨 燈光 明亮 停車 方便 附 早餐 少見 打電話 訂房 價錢 比 訂房 網站 便宜
0.0,櫃台 人員 態度 惡劣 沒有 停車位 網路 連 到 房門 鎖 洗澡 沒 熱水
0.0,餐廳 位子 有限 站 等 一陣子 有 座位 有 炒 青菜 不錯 吃
1.0,童話 般 民宿 親切 服務 店家 提供 歐洲 中古(A) 世紀 服飾 供 住宿 客人 免費 拍照 留念
0.0,橙堡 美美 有 水果 早餐 自助 多樣 中式(A) 西式餐 少 樣 蚊子 房間 好幾 隻 美中不足
0.0,地瓜籤 粥 好吃 白天 使用 1樓 客廳 玩 桌遊 小朋友 玩 電動車 玩瘋 離 親水 公園 近
0.0,新 民宿 戶外 風景 親子房 溜滑梯 小孩子 玩 到 想 睡
0.0,環境 美 房間 乾淨 設施 完善 老闆 老闆娘 人 棒 值得 來 一 次
0.0,棒 民宿 環境 優美 老闆 老闆娘 親切 早餐 好吃 值得 推薦 民宿
0.0,棒 好 早餐 澎湖 有名 早餐 房間 乾淨 冷氣 強 床 舒服
0.0,老闆娘 親切 服務 周到 民宿 有 五星級 飯店 住宿 品質
1.0,交通 方便 附餐 跟 飲料 咖啡 好喝 住宿 cp 值 高 在 鬧區 隔音(A) 寧靜
0.0,位置 方便性 高 離 國華街 近 附近 有 碳烤 鱔魚麵 河樂 廣場 疫情 提供 早餐 棒
0.0,旅店 位於 市中心 離 很多 景點 小吃 方便 房間 整體 不錯 窗戶 大 視野 好
0.0,地點 交通 便利 房間 大 整理 乾乾淨淨 舒適
0.0,我 用 訂房 網站 訂 你們 家 入住 當天 到 現場 知道 倒閉 把 錢 退還給 我
0.0,床 軟 聽 見 走廊 音樂 浴室 排水 差
0.0,飄 細雨 天氣 參觀 園區 小 美 裡面 餐廳 長廊 有 不錯 景觀 有 時間 看看
0.0,餐廳 下午茶 餐點 糟 蜂蜜 水果 鬆餅 芭樂 楊桃 餐具 早餐店 竹叉
1.0,有 景 賞 住宿 有 營養 豐富 菜色 蔬食 自助餐 吃 門票 價格 適中
0.0,老闆 親切 景觀 美 早餐 好吃 房間 舒適 乾淨 值得 推薦
0.0,地理 位置 好 距離 公車站 兩 分鐘 陽台 上 海景 九份 夜景 盡收眼底
0.0,唱 KTV 打麻將 玩 桌遊 適合 好友 聚 在一起 聊天 住宿 景色 美
0.0,哈瑪星 特色 民宿 思旅  有 特色 旅程 參加
0.0,求婚 聖地 老闆 闆娘 超級(A) nice 狗狗 哈士奇 可愛 場地 舒服 餐點 好吃 飲品 多樣
1.0,老闆 人 好 房間 乾淨 貓咪 親人 可愛 cp值 高
0.0,客服 速度 快 貼心 有 加贈 中秋 小 禮物 可惜 地方 房間 內 有 很多 螞蟻 隔音(A) 差
0.0,懷念 火鍋店 樓下 雞排攤 冰冷 機器人 飯店 如同 逢甲 人潮 冷卻
0.0,商務 單人 套房 有 一 雙人 大 床 室 內 空間 小 有 乾 濕 分離 廁所
0.0,緊鄰 金門 雙鯉湖 畔 環境 清幽 民宿 古色古香 適合 放鬆 慢活 渡假 好 去處
0.0,洋式(A) 外表 內部 傳統 閩南 建築 有 感覺 房間 廁所 感覺 民宿 主人 親切 推薦
0.0,古色古香 風景 漂亮 客房 舒適 浴室 水 小 用 太陽能 熱水器
0.0,古色古香 老闆 親切 有 隻 可愛 狗狗
0.0,溫馨 環境 古樸 造景 咖啡 芳香 休息 好 去處
1.0,優 親子 民宿 房間 有 溜滑梯 積木 玩具 二館 有 免費 汽車 沙坑 水池
0.0,冷氣室 內 機會 滴水 隔天 早上 小孩 起床 溜下床 濕答答
0.0,民宿 裡 看到 老闆 細心 客廳 有 醫藥箱 茶包 餅乾 供 房客 使用 棒
0.0,房間 大 乾淨 戶外 清幽 蓮花 荷花池 美 小 木屋 床墊 硬 其他 不錯
0.0,爛 早餐 沒 咖啡 算 喝 沒有 車 停 在 離 房間 地方
0.0,烤肉區 小 蚊子 太多 後面 木屋區 房間 有 霉味
0.0,態度 佳 服務 好 環境 優 房間 美 舒適 窗 邊 小 床 尬 以
0.0,環境 好 狗狗 愛 撒嬌 乖 外面 道路 有 螢火蟲 看 放鬆 心情 好 地方
1.0,房間 有 特色 乾淨 幫 毛小孩 準備 西莎 當 早餐 費用 實惠 優質(A) 寵物 友善 民宿
0.0,店 有 超級(A) 暖男 偷 肉 淘氣 貝果 您 家 毛小孩 不二(A) 選擇 優質(A) 旅店
0.0,老闆 親切 名宿 主人 狗狗 跟 我 家 同 名 房間 乾淨 舒服
1.0,老闆娘 親切 熱情 房間 平價 乾淨 有 窗 外 無敵 大 景觀
0.0,隔音(A) 效果 差 景觀台 蚊子 多 附近 沒有 便利商店
0.0,莊主 和藹可親 熱忱 獨家(A) 三龜 戲水 最佳(A) 景點
1.0,老闆 老闆娘 客氣 房間 設備 棒 住宿 體驗 CP值 高
0.0,附 基本(A) 一次性 毛巾 牙刷 有 吹風機 沒 冰箱 公共區 有 飲水機
1.0,價格 平易近人 鄰近 市區 商圈 環境 簡樸 乾淨 有 預算 考量 背包客 民宿 好 選擇
0.0,老闆 親切 狗狗 可愛 房間 大 舒適 早餐 好吃 咖啡 好喝 床 好 睡
0.0,早餐 除了 那 個 盤子 餐具 老闆娘 自己 做 手作 烘焙 麵包 田園 水果 讚
0.0,鄉下 蚊蟲 多 主人 注意 這 點 房間 乾淨 舒適 衛浴 乾 濕 分離 有 免治(A) 馬桶 備品 齊全
0.0,環境 優美 在 巷弄 裡 清淨 旅行 休息 好 地方
0.0,環境 棒 自然 凱特 真 性情 讓 人 自在 輕鬆 單車族 好聚所
1.0,便宜 乾淨 舒適 住宿 經驗 經營 者 熱情 歡迎 我們 推薦 在地(A) 美食 清單 感謝
0.0,海景 第一 排 四 人 房 寵物 友善 房間 浴室 風景 超棒 早上 直接 在 陽台 看 日出
0.0,小 花園 讚 房間 大 冷氣 涼 熱水 夠 浴缸 早餐 好吃
0.0,環境 舒適 空間 寬敞 帶 狗狗 入住 老闆 親切 值得 推薦
1.0,全新 裝修 飯店 忙 時 老闆 泡 咖啡 請 你 喝 房價 便宜 房間 舒適 值 高
0.0,地點 佳 電梯 小 舊 飯店 整修 裝潢 新 有的 房型 窗 外 天井 透光 用 服務 親切
0.0,房間 算 乾淨 老闆 人 親切 跟 你 介紹 台南 在地(A) 美食 景點
0.0,環境 棒 房間 乾凈 重點 海鮮 蒸 塔 食材 新鮮 味道 好
0.0,阿里山 下 民宿 空間 寬敞 有 獨立 兒童 遊戲室 放鬆 帶 小孩 累
0.0,水壓 不足 熱水 熱 大 缺點 早餐 青菜 炒麵 油膩 吃飽
0.0,這 整修 地方 房間 四 人 房 三 張 床 2 單人床 1 雙人床
0.0,有 可愛 動物區 飼養 孔雀 兔子 雞 鴨 鵝 鴕鳥 看到 餵食 牧草
0.0,環境 舒適 寬敞 隔音(A) 欠佳 早餐 空間 品質 改善
0.0,民宿 地點 好 出來 老街口 房間 有 很多 風格
1.0,早餐 有 簡單 三明治 幾 片 水果 收費 100 元 小貴 建議 住宿 加價購
0.0,面海房 風景 超級(A) 無敵 美 民宿 位置 好找 有別於 其他 九份 民宿 讓 您 找到 想 哭
0.0,主人 親切 早餐 特別 房間 乾淨 主人 給 你 旅行 旅程 建議
0.0,客氣 親切 民宿 主人 4 人 房 房間 空間 舒適 棒 一 次 住宿 經驗
0.0,地 上 衛浴 毛巾 乾淨 溫暖 有 一 種 客家人 小時 後 聞到 太陽 味道
0.0,安靜 乾淨 民宿 備有 廚房 冰箱 飲用水 附近 停車 方便 綠意盎然 舒服
0.0,走 一 段 路 抵達 第三 市場 吃 早餐 飯糰 黑狗兄 燒餅 推薦
0.0,被 5 歲 小 小 店員 吸引進去 買 茶 可愛
0.0,飯店 設施 齊全 裝潢 雅緻 房間 空間 大 設備 舒適 早餐 品質 佳 台灣 棒 住宿 體驗 一
0.0,五星級 商旅 酒店 高級 服務 享受 有 餐廳 三溫暖 游泳池 不錯 選擇 地方
1.0,浴缸 小 以 這 房價 說 中北部 飯店 房間 優質(A) 房 內 贈送 飲料 小點 算 在 房價
0.0,環境 優美 房間 風景 美 小 地方 見 民宿 用心 上 自 老闆 下 自 員工 熱心
0.0,林 小姐 人 親切 介紹 棒 地方 美 令 人 放鬆 好 去處
0.0,第二 房間 裡面 沒有 冰箱 住宿 喝 東西 沒辦法 冰
0.0,一等一(A) 浴室 配備 房間 寬敞 設備 齊全 有 沙發 浴缸 爽 冰箱 冰 有 冰水 細節
1.0,CP值 高 台南市 第二 名 優質(A) 飯店 早餐 種類 多 服務 親切 下 次 有 機會 入住
0.0,清潔 部分 浴缸 有 頭髮 有 些 地方 有 灰塵 如 照片 中 衛生紙盒
0.0,包廂 服務 用餐 經驗 愉快 餐點 好吃 牛排 讚 甜點 冰淇淋 好吃 推薦 值得 回訪
0.0,台灣版 六星 飯店 服務 房間 一流 Buffet 食材 美味 有 品質
0.0,服務 房間 品質 屬 上乘 餐點 不錯 吃 接待 人員 熱情 親切
0.0,細心 準備 早餐 跟 水果 值得 大 推薦
0.0,老闆 親切 用心 建議 好玩 景點 下 次 去 澎湖 拜訪
0.0,距離 捷運站 夜市 近 情侶 親子 個人 旅行 優質(A) 首選
1.0,CP值 棒 飲料 水果 小 熟食 吃 到 飽 下 次 來 高雄 入住
1.0,價廉 親和 老闆 有 住宿 設備 使用 教學 影片
0.0,酒店 建築 外觀 有 特色 服務 人員 親切 有禮 高 樓層 房間 視野 不錯 春 大直 商場 小 美
0.0,大直 新 去處 食物 好吃 臘腸 筆管麵 漢堡 牛排 好吃 戶外 座位 天氣 好 舒服
0.0,高檔(A) 飯店 餐廳 豬肋排 大 好吃 肉質 軟 爛 醬料 入味 超棒
