hotelName,hotelDetail,comment_tag,summary,summery_description,summery_special_tag,summary_score_tag,summary_reviews
台北西華飯店,5 星級飯店105台灣台北市松山區民生東路三段111號•+886 2 2718 1188,"['健身健身在 64 則 Google 評論中有提到75% 的評論持正面評價 ', '餐飲餐飲在 174 則 Google 評論中有提到71% 的評論持正面評價 ', '游泳池游泳池在 40 則 Google 評論中有提到82% 的評論持正面評價 ', '早餐早餐在 143 則 Google 評論中有提到76% 的評論持正面評價 ', '服務服務在 398 則 Google 評論中有提到82% 的評論持正面評價 ', '健身房健身房在 34 則 Google 評論中有提到85% 的評論持正面評價 ', '商務設施商務設施在 53 則 Google 評論中有提到79% 的評論持正面評價 ', '酒吧酒吧在 54 則 Google 評論中有提到81% 的評論持正面評價 ', '設施設施在 367 則 Google 評論中有提到84% 的評論持正面評價 ', '餐廳餐廳在 60 則 Google 評論中有提到72% 的評論持正面評價 ', '氣氛氣氛在 92 則 Google 評論中有提到96% 的評論持正面評價 ', '夫妻/情侶夫妻/情侶在 15 則 Google 評論中有提到87% 的評論持正面評價 ', '家庭料理家庭料理在 27 則 Google 評論中有提到74% 的評論持正面評價 ', '地點地點在 129 則 Google 評論中有提到79% 的評論持正面評價 ', '美容/按摩服務美容/按摩服務在 12 則 Google 評論中有提到83% 的評論持正面評價 ', '大眾運輸大眾運輸在 52 則 Google 評論中有提到60% 的評論持正面評價 ', '停車場停車場在 29 則 Google 評論中有提到66% 的評論持正面評價 ', '健康與保健健康與保健在 10 則 Google 評論中有提到80% 的評論持正面評價 ', '安全安全在 12 則 Google 評論中有提到58% 的評論持正面評價 ', '清潔清潔在 116 則 Google 評論中有提到81% 的評論持正面評價 ', '住宿住宿在 63 則 Google 評論中有提到49% 的評論持正面評價 ', '設施設施在 54 則 Google 評論中有提到65% 的評論持正面評價 ', '廚房廚房在 14 則 Google 評論中有提到50% 的評論持負面評價 ', '浴室浴室在 51 則 Google 評論中有提到63% 的評論持正面評價 ', '無障礙設施無障礙設施在 10 則 Google 評論中有提到50% 的評論持正面評價 ', 'Wi-FiWi-Fi在 9 則 Google 評論中有提到78% 的評論持正面評價 ', '夜生活夜生活在 6 則 Google 評論中有提到83% 的評論持正面評價 ', '娛樂娛樂在 6 則 Google 評論中有提到67% 的評論持負面評價 ', '空調空調在 6 則 Google 評論中有提到100% 的評論持負面評價 ', '健身健身在 64 則 Google 評論中有提到75% 的評論持正面評價 ', '餐飲餐飲在 174 則 Google 評論中有提到71% 的評論持正面評價 ', '游泳池游泳池在 40 則 Google 評論中有提到82% 的評論持正面評價 ', '早餐早餐在 143 則 Google 評論中有提到76% 的評論持正面評價 ', '服務服務在 398 則 Google 評論中有提到82% 的評論持正面評價 ', '健身房健身房在 34 則 Google 評論中有提到85% 的評論持正面評價 ', '商務設施商務設施在 53 則 Google 評論中有提到79% 的評論持正面評價 ', '酒吧酒吧在 54 則 Google 評論中有提到81% 的評論持正面評價 ', '設施設施在 367 則 Google 評論中有提到84% 的評論持正面評價 ', '餐廳餐廳在 60 則 Google 評論中有提到72% 的評論持正面評價 ', '氣氛氣氛在 92 則 Google 評論中有提到96% 的評論持正面評價 ', '夫妻/情侶夫妻/情侶在 15 則 Google 評論中有提到87% 的評論持正面評價 ', '家庭料理家庭料理在 27 則 Google 評論中有提到74% 的評論持正面評價 ', '地點地點在 129 則 Google 評論中有提到79% 的評論持正面評價 ', '美容/按摩服務美容/按摩服務在 12 則 Google 評論中有提到83% 的評論持正面評價 ', '大眾運輸大眾運輸在 52 則 Google 評論中有提到60% 的評論持正面評價 ', '停車場停車場在 29 則 Google 評論中有提到66% 的評論持正面評價 ', '健康與保健健康與保健在 10 則 Google 評論中有提到80% 的評論持正面評價 ', '安全安全在 12 則 Google 評論中有提到58% 的評論持正面評價 ', '清潔清潔在 116 則 Google 評論中有提到81% 的評論持正面評價 ', '住宿住宿在 63 則 Google 評論中有提到49% 的評論持正面評價 ', '設施設施在 54 則 Google 評論中有提到65% 的評論持正面評價 ', '廚房廚房在 14 則 Google 評論中有提到50% 的評論持負面評價 ', '浴室浴室在 51 則 Google 評論中有提到63% 的評論持正面評價 ', '無障礙設施無障礙設施在 10 則 Google 評論中有提到50% 的評論持正面評價 ', 'Wi-FiWi-Fi在 9 則 Google 評論中有提到78% 的評論持正面評價 ', '夜生活夜生活在 6 則 Google 評論中有提到83% 的評論持正面評價 ', '娛樂娛樂在 6 則 Google 評論中有提到67% 的評論持負面評價 ', '空調空調在 6 則 Google 評論中有提到100% 的評論持負面評價 ']","在 3,094 則評論中，獲得 4.3 顆星 (滿分為 5 顆星)。很好。",,"['游泳池 : 這是附近少數價位低於 ₪640 且設有游泳池的飯店之一', '評價絕佳的健身設施 : 房客喜歡這間飯店的室內和/或室外運動設施', '水療中心 : 在附近類似的飯店中，只有 13% 設有水療中心', '免費停車場 : 在附近類似的飯店中，有 53% 提供免費停車', '免費 Wi-Fi : 在附近類似的飯店中，有 100% 免費提供 Wi-Fi', '早餐美味 : 房客喜歡這間飯店的早餐', '地點絕佳 : 房客喜歡這間飯店的地點', '奢華風格 : 房客喜歡這間飯店的奢華氛圍', '評價絕佳的酒吧 : 房客喜歡這間飯店的酒吧或交誼聽', '服務親切 : 房客喜歡這間飯店的服務']","['', '4.3很好\xa0|\xa03,094 則評論']","['陳玉燕""房間寬敞及早餐好吃稱得上四星級若是大廳的工作人員能多點笑容就會多顆星""', 'Pheobus Chang""餐廳對素食者很不友善，餐點裡把洋蔥跟蔥當作素食，分別放入炒麵跟炒飯裡。""', 'Mark Ho""展覽辦在客房樓層 看展人潮多 電梯等很久 還三個樓下 電梯層層停""']"
綠島長泰觀海民宿,951台灣台東縣綠島鄉柴口路41之1號•+886 8 967 2790,"['清潔清潔在 6 則 Google 評論中有提到83% 的評論持正面評價 ', '設施設施在 5 則 Google 評論中有提到60% 的評論持正面評價 ', '清潔清潔在 6 則 Google 評論中有提到83% 的評論持正面評價 ', '設施設施在 5 則 Google 評論中有提到60% 的評論持正面評價 ']",在 30 則評論中，獲得 4.2 顆星 (滿分為 5 顆星)。很好。,,[],"['', '4.2很好\xa0|\xa030 則評論']","['黃心儀""，海邊超美!!，位置很棒，超適合玩水的😎😎😎！', '比比""房間小設備少 連毛巾都沒有 跟阿嬤家的房間一樣 什麼都缺 下次不會在來了""']"
府城 寄居謝,700台灣台南市中西區正興街220號•+886 6 222 8028,"['浴室浴室在 6 則 Google 評論中有提到100% 的評論持負面評價 ', '住宿住宿在 5 則 Google 評論中有提到60% 的評論持負面評價 ', '設施設施在 9 則 Google 評論中有提到44% 的評論持負面評價 ', '清潔清潔在 7 則 Google 評論中有提到57% 的評論持負面評價 ', '浴室浴室在 6 則 Google 評論中有提到100% 的評論持負面評價 ', '住宿住宿在 5 則 Google 評論中有提到60% 的評論持負面評價 ', '設施設施在 9 則 Google 評論中有提到44% 的評論持負面評價 ', '清潔清潔在 7 則 Google 評論中有提到57% 的評論持負面評價 ']",在 50 則評論中，獲得 3.2 顆星 (滿分為 5 顆星)。一般。,,[],"['', '3.2一般\xa0|\xa050 則評論']","['吳雲龍""老闆和老闆娘親切 服務周到 價格便宜房間乾淨👍', '許庭瑄""四人房需與其他房共用廁所，廁所如圖，洗澡水水量小。一進樓下大門有股味道，隔音差。""', 'ly""，建議加價一碗牛肉湯的價錢，優先選擇其他旅店。""']"
掃叭頂景觀民宿,978台灣花蓮縣瑞穗鄉211之1號•+886 3 887 1378,[],在 12 則評論中，獲得 4.7 顆星 (滿分為 5 顆星)。非常好。,,[],"['', '4.7非常好\xa0|\xa012 則評論']","['藍色小精靈""乾淨舒服的環境 風趣熱情的老闆、老闆娘 還有很好吃的晚餐""', 'Cindy Shih""手藝真的很好，東西很好吃，份量也非常夠！""', '馮震翔""好吃的撞牆水餃 台越菜吃了會懷念""']"
月相情境休閒旅館,726台灣台南市學甲區華宗路152號•+886 6 783 6525,"['設施設施在 21 則 Google 評論中有提到95% 的評論持正面評價 ', '服務服務在 19 則 Google 評論中有提到84% 的評論持正面評價 ', '清潔清潔在 21 則 Google 評論中有提到81% 的評論持正面評價 ', '浴室浴室在 8 則 Google 評論中有提到62% 的評論持正面評價 ', '住宿住宿在 5 則 Google 評論中有提到80% 的評論持負面評價 ', '氣氛氣氛在 6 則 Google 評論中有提到100% 的評論持正面評價 ', '設施設施在 21 則 Google 評論中有提到95% 的評論持正面評價 ', '服務服務在 19 則 Google 評論中有提到84% 的評論持正面評價 ', '清潔清潔在 21 則 Google 評論中有提到81% 的評論持正面評價 ', '浴室浴室在 8 則 Google 評論中有提到62% 的評論持正面評價 ', '住宿住宿在 5 則 Google 評論中有提到80% 的評論持負面評價 ', '氣氛氣氛在 6 則 Google 評論中有提到100% 的評論持正面評價 ']",在 191 則評論中，獲得 4.0 顆星 (滿分為 5 顆星)。很好。,,[],"['', '4.0很好\xa0|\xa0191 則評論']","['Yi Jie Lin""人員服務非常好👍，房間乾淨🈚️煙味、🈚️霉味，環境簡單、安靜，超推薦', 'C.K. Ngan""地方寛躺舒適～設備良好～服務員好熱情貼心～超讚！""', '黃鯊鯊""不錯！櫃臺小姐也特別親切（晚班到早還在）""']"
傑克堡,3 星級飯店704台灣台南市北區民德路58巷106號•+886 966 515 771,"['家庭料理家庭料理在 213 則 Google 評論中有提到92% 的評論持正面評價 ', '早餐早餐在 76 則 Google 評論中有提到82% 的評論持正面評價 ', '健身健身在 35 則 Google 評論中有提到80% 的評論持正面評價 ', '餐廳餐廳在 34 則 Google 評論中有提到79% 的評論持正面評價 ', '服務服務在 107 則 Google 評論中有提到83% 的評論持正面評價 ', '清潔清潔在 105 則 Google 評論中有提到93% 的評論持正面評價 ', '地點地點在 58 則 Google 評論中有提到93% 的評論持正面評價 ', '住宿住宿在 50 則 Google 評論中有提到44% 的評論持正面評價 ', '設施設施在 113 則 Google 評論中有提到89% 的評論持正面評價 ', '游泳池游泳池在 8 則 Google 評論中有提到75% 的評論持正面評價 ', '安全安全在 8 則 Google 評論中有提到62% 的評論持正面評價 ', '停車場停車場在 21 則 Google 評論中有提到57% 的評論持正面評價 ', '浴室浴室在 27 則 Google 評論中有提到44% 的評論持負面評價 ', '氣氛氣氛在 30 則 Google 評論中有提到100% 的評論持正面評價 ', '無障礙設施無障礙設施在 10 則 Google 評論中有提到50% 的評論持負面評價 ', '設施設施在 15 則 Google 評論中有提到40% 的評論持負面評價 ', '廚房廚房在 6 則 Google 評論中有提到50% 的評論持正面評價 ', '酒吧酒吧在 6 則 Google 評論中有提到67% 的評論持正面評價 ', 'Wi-FiWi-Fi在 5 則 Google 評論中有提到60% 的評論持中立評價 ', '餐飲餐飲在 14 則 Google 評論中有提到86% 的評論持正面評價 ', '娛樂娛樂在 5 則 Google 評論中有提到60% 的評論持正面評價 ', '家庭料理家庭料理在 213 則 Google 評論中有提到92% 的評論持正面評價 ', '早餐早餐在 76 則 Google 評論中有提到82% 的評論持正面評價 ', '健身健身在 35 則 Google 評論中有提到80% 的評論持正面評價 ', '餐廳餐廳在 34 則 Google 評論中有提到79% 的評論持正面評價 ', '服務服務在 107 則 Google 評論中有提到83% 的評論持正面評價 ', '清潔清潔在 105 則 Google 評論中有提到93% 的評論持正面評價 ', '地點地點在 58 則 Google 評論中有提到93% 的評論持正面評價 ', '住宿住宿在 50 則 Google 評論中有提到44% 的評論持正面評價 ', '設施設施在 113 則 Google 評論中有提到89% 的評論持正面評價 ', '游泳池游泳池在 8 則 Google 評論中有提到75% 的評論持正面評價 ', '安全安全在 8 則 Google 評論中有提到62% 的評論持正面評價 ', '停車場停車場在 21 則 Google 評論中有提到57% 的評論持正面評價 ', '浴室浴室在 27 則 Google 評論中有提到44% 的評論持負面評價 ', '氣氛氣氛在 30 則 Google 評論中有提到100% 的評論持正面評價 ', '無障礙設施無障礙設施在 10 則 Google 評論中有提到50% 的評論持負面評價 ', '設施設施在 15 則 Google 評論中有提到40% 的評論持負面評價 ', '廚房廚房在 6 則 Google 評論中有提到50% 的評論持正面評價 ', '酒吧酒吧在 6 則 Google 評論中有提到67% 的評論持正面評價 ', 'Wi-FiWi-Fi在 5 則 Google 評論中有提到60% 的評論持中立評價 ', '餐飲餐飲在 14 則 Google 評論中有提到86% 的評論持正面評價 ', '娛樂娛樂在 5 則 Google 評論中有提到60% 的評論持正面評價 ']",在 806 則評論中，獲得 4.7 顆星 (滿分為 5 顆星)。非常好。,,"['評分最高 : 這間飯店的使用者評分在這個地區名列前茅', '餐點一流 : 房客很喜歡這間飯店提供的餐飲服務', '評價絕佳的客房清潔服務 : 房客對這間飯店的整潔程度感到滿意', '免費早餐 : 在附近類似的飯店中，只有 23% 免費提供早餐', '受家庭旅客歡迎 : 家庭旅客很喜歡這間飯店']","['', '4.7非常好\xa0|\xa0806 則評論']","['黃意茹""早餐鬆餅跟手工果醬超好吃 房間玩具好多 溜滑梯好好玩 下次來台南首選""', 'Chen Yu Shen""CP值超高的民宿，服務人員都很親切，房內設施小孩玩的很開心""', '熊熊熊""環境整潔優越 親子旅館不錯的選擇 !!房間空間挑高也不錯 房型選擇多""']"
右昇民宿,553台灣南投縣水里鄉•+886 4 9277 2880,[],在 6 則評論中，獲得 4.7 顆星 (滿分為 5 顆星)。非常好。,,"['評分最高 : 這間飯店的使用者評分在這個地區名列前茅', '地點絕佳 : 房客喜歡這間飯店的地點']","['', '4.7非常好\xa0|\xa06 則評論']","['Francis Chen""房間乾淨~民宿內無裝潢~只有提供沐浴乳和洗髮乳~對住宿要求不高的人是不錯的選擇~""', '兔子""這樣～～～ 還有～右昇民宿就是車埕客棧唷🙂']"
路得民宿,892金門縣金寧鄉頂 埔 下 85 號•+886 905 805 310,"['早餐早餐在 6 則 Google 評論中有提到100% 的評論持正面評價 ', '服務服務在 8 則 Google 評論中有提到88% 的評論持正面評價 ', '清潔清潔在 8 則 Google 評論中有提到88% 的評論持正面評價 ', '早餐早餐在 6 則 Google 評論中有提到100% 的評論持正面評價 ', '服務服務在 8 則 Google 評論中有提到88% 的評論持正面評價 ', '清潔清潔在 8 則 Google 評論中有提到88% 的評論持正面評價 ']",在 51 則評論中，獲得 4.6 顆星 (滿分為 5 顆星)。非常好。,,"['評分最高 : 這間飯店的使用者評分在這個地區名列前茅', '地點絕佳 : 房客喜歡這間飯店的地點']","['', '4.6非常好\xa0|\xa051 則評論']","['王明""老闆 人非常客氣！這裏離金門大學很近，環境優，是環島遊玩居住的好選擇。""', '張孝宇""浴室乾淨整潔，但電視幾乎都是大陸台，台灣台較少...""', '鄒序康""地點略偏遠，但早餐分量足、豆漿幾乎可以喝到飽。""']"
花蓮綠宿民宿,970台灣花蓮縣花蓮市國民八街137號•+886 903 452 750,"['清潔清潔在 13 則 Google 評論中有提到92% 的評論持正面評價 ', '服務服務在 6 則 Google 評論中有提到83% 的評論持正面評價 ', '設施設施在 9 則 Google 評論中有提到89% 的評論持正面評價 ', '清潔清潔在 13 則 Google 評論中有提到92% 的評論持正面評價 ', '服務服務在 6 則 Google 評論中有提到83% 的評論持正面評價 ', '設施設施在 9 則 Google 評論中有提到89% 的評論持正面評價 ']",在 75 則評論中，獲得 4.6 顆星 (滿分為 5 顆星)。非常好。,,"['評分最高 : 這間飯店的使用者評分在這個地區名列前茅', '評價絕佳的客房清潔服務 : 房客對這間飯店的整潔程度感到滿意', '地點絕佳 : 房客喜歡這間飯店的地點']","['', '4.6非常好\xa0|\xa075 則評論']","['阿萍""乾淨舒適，態度親切，老闆還有請朋友伯伯跟我們介紹景點～老闆娘親自做早餐好吃喔""', 'land ice""連繫住宿過程，從未感到老闆服務的熱誠，感覺是家錢比服務重要的民宿。""', '蔡睿庭""房間乾淨，浴室有乾溼分離，價格親民，CP值極高""']"
嵐海民宿--優質民宿 人氣住宿 推薦海景 日出 月昇 星空悠閒渡假民宿 海景房,96141台灣台東縣成功鎮重安路123-2號•+886 8 987 1615,"['早餐早餐在 22 則 Google 評論中有提到95% 的評論持正面評價 ', '服務服務在 14 則 Google 評論中有提到93% 的評論持正面評價 ', '設施設施在 20 則 Google 評論中有提到100% 的評論持正面評價 ', '餐廳餐廳在 10 則 Google 評論中有提到90% 的評論持正面評價 ', '清潔清潔在 40 則 Google 評論中有提到95% 的評論持正面評價 ', '設施設施在 28 則 Google 評論中有提到86% 的評論持正面評價 ', '大自然大自然在 40 則 Google 評論中有提到82% 的評論持正面評價 ', '住宿住宿在 13 則 Google 評論中有提到69% 的評論持正面評價 ', '浴室浴室在 9 則 Google 評論中有提到78% 的評論持正面評價 ', '地點地點在 8 則 Google 評論中有提到88% 的評論持正面評價 ', '夜生活夜生活在 7 則 Google 評論中有提到100% 的評論持正面評價 ', '氣氛氣氛在 5 則 Google 評論中有提到100% 的評論持正面評價 ', '早餐早餐在 22 則 Google 評論中有提到95% 的評論持正面評價 ', '服務服務在 14 則 Google 評論中有提到93% 的評論持正面評價 ', '設施設施在 20 則 Google 評論中有提到100% 的評論持正面評價 ', '餐廳餐廳在 10 則 Google 評論中有提到90% 的評論持正面評價 ', '清潔清潔在 40 則 Google 評論中有提到95% 的評論持正面評價 ', '設施設施在 28 則 Google 評論中有提到86% 的評論持正面評價 ', '大自然大自然在 40 則 Google 評論中有提到82% 的評論持正面評價 ', '住宿住宿在 13 則 Google 評論中有提到69% 的評論持正面評價 ', '浴室浴室在 9 則 Google 評論中有提到78% 的評論持正面評價 ', '地點地點在 8 則 Google 評論中有提到88% 的評論持正面評價 ', '夜生活夜生活在 7 則 Google 評論中有提到100% 的評論持正面評價 ', '氣氛氣氛在 5 則 Google 評論中有提到100% 的評論持正面評價 ']",在 149 則評論中，獲得 4.9 顆星 (滿分為 5 顆星)。非常好。,,"['評分最高 : 這間飯店的使用者評分在這個地區名列前茅', '免費停車場 : 在附近類似的飯店中，有 76% 提供免費停車']","['', '4.9非常好\xa0|\xa0149 則評論']","['鄭峻昇""住在這裡夜晚可以觀看星空，聽海浪的聲音，舒適的房間，民宿主人早餐也準備的很豐盛""', 'Rossi Chiang""浴室乾溼分離，設備都為國產品牌的高價位產品，很有質感，水壓水溫都很好。""', 'Jovl Bon""陽台可觀賞美麗的日出，過一個馬路就是海邊，民宿配有車位，主人服務親切。""']"
