hotelName,hotelDetail,comment_tag,summary,summery_description,summery_special_tag,summary_score_tag,summary_reviews
8又二分之一,2 星級飯店702台灣台南市南區大同路二段482巷11號•+886 6 214 9966,"['餐飲餐飲在 10 則 Google 評論中有提到90% 的評論持正面評價 ', '設施設施在 29 則 Google 評論中有提到86% 的評論持正面評價 ', '服務服務在 14 則 Google 評論中有提到93% 的評論持正面評價 ', '氣氛氣氛在 9 則 Google 評論中有提到100% 的評論持正面評價 ', '住宿住宿在 5 則 Google 評論中有提到60% 的評論持正面評價 ', '餐飲餐飲在 10 則 Google 評論中有提到90% 的評論持正面評價 ', '設施設施在 29 則 Google 評論中有提到86% 的評論持正面評價 ', '服務服務在 14 則 Google 評論中有提到93% 的評論持正面評價 ', '氣氛氣氛在 9 則 Google 評論中有提到100% 的評論持正面評價 ', '住宿住宿在 5 則 Google 評論中有提到60% 的評論持正面評價 ']",在 142 則評論中，獲得 4.6 顆星 (滿分為 5 顆星)。非常好。,,"['評分最高 : 這間飯店的使用者評分在這個地區名列前茅', '餐廳 : 在附近類似的飯店中，只有 23% 設有餐廳']","['', '4.6非常好\xa0|\xa0142 則評論']","['林Kilo""很棒的藝術空間，不止可以吃東西，也能住宿，定期也會有不同的展覽，而且老闆娘超正的""', '洪靜宜""有溫暖、有內涵的民宿！值得再次來放鬆渡假！極力推薦！超讚！""', 'Minda Shang""餐點用心精緻，可以感受女老闆對於食材的要求。店內還有貼心的情人節活動，玩得很開心""']"
九份山午 · 輝明民宿,224台灣新北市瑞芳區汽車路35-1號•+886 953 217 143,"['浴室浴室在 6 則 Google 評論中有提到33% 的評論持中立評價 ', '住宿住宿在 6 則 Google 評論中有提到83% 的評論持正面評價 ', '設施設施在 6 則 Google 評論中有提到100% 的評論持正面評價 ', '設施設施在 5 則 Google 評論中有提到40% 的評論持正面評價 ', '清潔清潔在 5 則 Google 評論中有提到100% 的評論持正面評價 ', '地點地點在 5 則 Google 評論中有提到80% 的評論持正面評價 ', '浴室浴室在 6 則 Google 評論中有提到33% 的評論持中立評價 ', '住宿住宿在 6 則 Google 評論中有提到83% 的評論持正面評價 ', '設施設施在 6 則 Google 評論中有提到100% 的評論持正面評價 ', '設施設施在 5 則 Google 評論中有提到40% 的評論持正面評價 ', '清潔清潔在 5 則 Google 評論中有提到100% 的評論持正面評價 ', '地點地點在 5 則 Google 評論中有提到80% 的評論持正面評價 ']",在 99 則評論中，獲得 4.1 顆星 (滿分為 5 顆星)。很好。,,"['鄰近九份老街 : 房客喜歡這間飯店，因為這裡鄰近九份老街', '服務親切 : 房客喜歡這間飯店的服務']","['', '4.1很好\xa0|\xa099 則評論']","['陳怡嘉""的九份美食絕對是必吃中的必吃 房間乾淨舒適程度媲美五星級飯店""', 'meng chia-yi""很多貼心的細節靜待來客體會，感覺得到老闆花了很多心思提供旅人舒適的住宿空間。""', '看世界安妮""地點不錯 房間外面有陽台可以看海景 缺點就是浴室的沐浴乳快沒了 沒有補""']"
蘭卡莎民宿,950台東縣台東市興安路一段200巷21弄87號•0975 723 411,"['服務服務在 28 則 Google 評論中有提到100% 的評論持正面評價 ', '家庭料理家庭料理在 11 則 Google 評論中有提到100% 的評論持正面評價 ', '清潔清潔在 54 則 Google 評論中有提到98% 的評論持正面評價 ', '氣氛氣氛在 18 則 Google 評論中有提到89% 的評論持正面評價 ', '設施設施在 70 則 Google 評論中有提到89% 的評論持正面評價 ', '停車場停車場在 13 則 Google 評論中有提到92% 的評論持正面評價 ', '設施設施在 24 則 Google 評論中有提到83% 的評論持正面評價 ', '地點地點在 21 則 Google 評論中有提到81% 的評論持正面評價 ', '大眾運輸大眾運輸在 13 則 Google 評論中有提到69% 的評論持正面評價 ', '住宿住宿在 38 則 Google 評論中有提到74% 的評論持正面評價 ', '浴室浴室在 33 則 Google 評論中有提到70% 的評論持正面評價 ', '早餐早餐在 6 則 Google 評論中有提到67% 的評論持正面評價 ', '空調空調在 6 則 Google 評論中有提到100% 的評論持正面評價 ', '服務服務在 28 則 Google 評論中有提到100% 的評論持正面評價 ', '家庭料理家庭料理在 11 則 Google 評論中有提到100% 的評論持正面評價 ', '清潔清潔在 54 則 Google 評論中有提到98% 的評論持正面評價 ', '氣氛氣氛在 18 則 Google 評論中有提到89% 的評論持正面評價 ', '設施設施在 70 則 Google 評論中有提到89% 的評論持正面評價 ', '停車場停車場在 13 則 Google 評論中有提到92% 的評論持正面評價 ', '設施設施在 24 則 Google 評論中有提到83% 的評論持正面評價 ', '地點地點在 21 則 Google 評論中有提到81% 的評論持正面評價 ', '大眾運輸大眾運輸在 13 則 Google 評論中有提到69% 的評論持正面評價 ', '住宿住宿在 38 則 Google 評論中有提到74% 的評論持正面評價 ', '浴室浴室在 33 則 Google 評論中有提到70% 的評論持正面評價 ', '早餐早餐在 6 則 Google 評論中有提到67% 的評論持正面評價 ', '空調空調在 6 則 Google 評論中有提到100% 的評論持正面評價 ']",在 277 則評論中，獲得 4.6 顆星 (滿分為 5 顆星)。非常好。,,"['評分最高 : 這間飯店的使用者評分在這個地區名列前茅', '評價絕佳的客房清潔服務 : 房客對這間飯店的整潔程度感到滿意', '靠近大眾運輸站 : 房客很喜歡這間飯店，因為這裡鄰近大眾運輸系統', '地點絕佳 : 房客喜歡這間飯店的地點', '受家庭旅客歡迎 : 家庭旅客很喜歡這間飯店']","['', '4.6非常好\xa0|\xa0277 則評論']","['Eric HL""裝潢與設備還不錯，但清潔度欠佳。房間地板桌子床頭椅子都是沙子～ 浴缸還有些頭髮。""', '李小鋒""早餐簡單2, 風景5, 房型風格5, 隔音3, 停車方便8""', 'Chu Chume""老闆娘很親切漂亮，會介紹美食及旅遊地點，民宿在庭院有收養ㄧ隻流浪貓咪很可愛。""']"
Timing House 苔米屋,3 星級飯店555南投縣魚池鄉中山路123號•0909 888 981,"['氣氛氣氛在 20 則 Google 評論中有提到100% 的評論持正面評價 ', '服務服務在 51 則 Google 評論中有提到94% 的評論持正面評價 ', '清潔清潔在 44 則 Google 評論中有提到98% 的評論持正面評價 ', '設施設施在 63 則 Google 評論中有提到89% 的評論持正面評價 ', '地點地點在 47 則 Google 評論中有提到85% 的評論持正面評價 ', '停車場停車場在 12 則 Google 評論中有提到75% 的評論持正面評價 ', '設施設施在 13 則 Google 評論中有提到54% 的評論持正面評價 ', '浴室浴室在 13 則 Google 評論中有提到38% 的評論持中立評價 ', '住宿住宿在 18 則 Google 評論中有提到44% 的評論持正面評價 ', '大眾運輸大眾運輸在 8 則 Google 評論中有提到88% 的評論持正面評價 ', '大自然大自然在 6 則 Google 評論中有提到83% 的評論持正面評價 ', '寵物寵物在 6 則 Google 評論中有提到100% 的評論持正面評價 ', '家庭料理家庭料理在 5 則 Google 評論中有提到60% 的評論持正面評價 ', '餐飲餐飲在 5 則 Google 評論中有提到100% 的評論持正面評價 ', '氣氛氣氛在 20 則 Google 評論中有提到100% 的評論持正面評價 ', '服務服務在 51 則 Google 評論中有提到94% 的評論持正面評價 ', '清潔清潔在 44 則 Google 評論中有提到98% 的評論持正面評價 ', '設施設施在 63 則 Google 評論中有提到89% 的評論持正面評價 ', '地點地點在 47 則 Google 評論中有提到85% 的評論持正面評價 ', '停車場停車場在 12 則 Google 評論中有提到75% 的評論持正面評價 ', '設施設施在 13 則 Google 評論中有提到54% 的評論持正面評價 ', '浴室浴室在 13 則 Google 評論中有提到38% 的評論持中立評價 ', '住宿住宿在 18 則 Google 評論中有提到44% 的評論持正面評價 ', '大眾運輸大眾運輸在 8 則 Google 評論中有提到88% 的評論持正面評價 ', '大自然大自然在 6 則 Google 評論中有提到83% 的評論持正面評價 ', '寵物寵物在 6 則 Google 評論中有提到100% 的評論持正面評價 ', '家庭料理家庭料理在 5 則 Google 評論中有提到60% 的評論持正面評價 ', '餐飲餐飲在 5 則 Google 評論中有提到100% 的評論持正面評價 ']",在 190 則評論中，獲得 4.7 顆星 (滿分為 5 顆星)。非常好。,,"['評分最高 : 這間飯店的使用者評分在這個地區名列前茅', '地點絕佳 : 房客喜歡這間飯店的地點', '服務親切 : 房客喜歡這間飯店的服務', '評價絕佳的客房清潔服務 : 房客對這間飯店的整潔程度感到滿意']","['', '4.7非常好\xa0|\xa0190 則評論']","['Cheryl Cheryl""離中與停車場超近的民宿，房間乾淨 而最令人滿意的是老闆娘無比親切熱情的服務！""', '莊佳容""地點很棒靠近水社遊客中心，乾淨舒適，喜愛龍貓主題環境佈置的首選~""', 'NH Chang""人潮下降明顯的狀況而言，建議民宿主人可以考慮降低房價。""']"
春在四季行館,265宜蘭縣羅東鎮復興路三段496巷13號•0916 284 163,"['氣氛氣氛在 58 則 Google 評論中有提到100% 的評論持正面評價 ', '清潔清潔在 34 則 Google 評論中有提到100% 的評論持正面評價 ', '服務服務在 66 則 Google 評論中有提到98% 的評論持正面評價 ', '早餐早餐在 11 則 Google 評論中有提到100% 的評論持正面評價 ', '設施設施在 85 則 Google 評論中有提到96% 的評論持正面評價 ', '家庭料理家庭料理在 36 則 Google 評論中有提到92% 的評論持正面評價 ', '餐飲餐飲在 20 則 Google 評論中有提到100% 的評論持正面評價 ', '住宿住宿在 36 則 Google 評論中有提到92% 的評論持正面評價 ', '夜生活夜生活在 20 則 Google 評論中有提到90% 的評論持正面評價 ', '健身健身在 10 則 Google 評論中有提到90% 的評論持正面評價 ', '設施設施在 8 則 Google 評論中有提到100% 的評論持正面評價 ', '酒吧酒吧在 7 則 Google 評論中有提到100% 的評論持正面評價 ', '游泳池游泳池在 5 則 Google 評論中有提到100% 的評論持正面評價 ', '氣氛氣氛在 58 則 Google 評論中有提到100% 的評論持正面評價 ', '清潔清潔在 34 則 Google 評論中有提到100% 的評論持正面評價 ', '服務服務在 66 則 Google 評論中有提到98% 的評論持正面評價 ', '早餐早餐在 11 則 Google 評論中有提到100% 的評論持正面評價 ', '設施設施在 85 則 Google 評論中有提到96% 的評論持正面評價 ', '家庭料理家庭料理在 36 則 Google 評論中有提到92% 的評論持正面評價 ', '餐飲餐飲在 20 則 Google 評論中有提到100% 的評論持正面評價 ', '住宿住宿在 36 則 Google 評論中有提到92% 的評論持正面評價 ', '夜生活夜生活在 20 則 Google 評論中有提到90% 的評論持正面評價 ', '健身健身在 10 則 Google 評論中有提到90% 的評論持正面評價 ', '設施設施在 8 則 Google 評論中有提到100% 的評論持正面評價 ', '酒吧酒吧在 7 則 Google 評論中有提到100% 的評論持正面評價 ', '游泳池游泳池在 5 則 Google 評論中有提到100% 的評論持正面評價 ']",在 404 則評論中，獲得 4.9 顆星 (滿分為 5 顆星)。非常好。,,"['評分最高 : 這間飯店的使用者評分在這個地區名列前茅', '免費停車場 : 在附近類似的飯店中，有 33% 提供免費停車', '餐廳 : 在附近類似的飯店中，只有 9% 設有餐廳', '可攜帶寵物 : 在附近類似的飯店中，只有 4% 允許攜帶寵物', '免費早餐 : 在附近類似的飯店中，只有 28% 免費提供早餐', '適合夜間出遊 : 房客喜歡這間飯店附近的夜景', '酒吧 : 在附近類似的飯店中，只有 4% 設有酒吧', '受家庭旅客歡迎 : 家庭旅客很喜歡這間飯店', '評價絕佳的健身設施 : 房客喜歡這間飯店的室內和/或室外運動設施', '睡得很安穩 : 房客表示他們在這間飯店睡得很好', '評價絕佳的客房清潔服務 : 房客對這間飯店的整潔程度感到滿意']","['', '4.9非常好\xa0|\xa0404 則評論']","['Ho Chuan Chen""有家的溫暖，還有5星級飯店的舒適感，更有像好友般的熱情主人，這家民宿真的很棒。""', 'Melody Liao""空間寬敞，燈光明亮，床墊很軟，廁所乾淨，有腳踏車可以騎，好山好水好風景""', '許尚恩""、烤肉和唱KTV，房間比照片大又舒適，很推薦親子或朋友一同前來！""']"
璞石雅緻民宿,558南投縣鹿谷鄉鹿彰路202號•04 9275 5070,[],在 3 則評論中，獲得 5.0 顆星 (滿分為 5 顆星)。非常好。,,"['評分最高 : 這間飯店的使用者評分在這個地區名列前茅', '地點絕佳 : 房客喜歡這間飯店的地點']","['', '5.0非常好\xa0|\xa03 則評論']",[]
伊加伊時尚汽車旅館,3 星級飯店325桃園市龍潭區永和路85號•03 471 3388,"['氣氛氣氛在 13 則 Google 評論中有提到85% 的評論持正面評價 ', '服務服務在 37 則 Google 評論中有提到84% 的評論持正面評價 ', '設施設施在 40 則 Google 評論中有提到75% 的評論持正面評價 ', '清潔清潔在 49 則 Google 評論中有提到76% 的評論持正面評價 ', '浴室浴室在 30 則 Google 評論中有提到40% 的評論持正面評價 ', '早餐早餐在 19 則 Google 評論中有提到53% 的評論持正面評價 ', '住宿住宿在 17 則 Google 評論中有提到53% 的評論持正面評價 ', '設施設施在 18 則 Google 評論中有提到39% 的評論持正面評價 ', '空調空調在 9 則 Google 評論中有提到44% 的評論持中立評價 ', '健康與保健健康與保健在 7 則 Google 評論中有提到57% 的評論持正面評價 ', '餐廳餐廳在 8 則 Google 評論中有提到38% 的評論持正面評價 ', '地點地點在 5 則 Google 評論中有提到80% 的評論持正面評價 ', '氣氛氣氛在 13 則 Google 評論中有提到85% 的評論持正面評價 ', '服務服務在 37 則 Google 評論中有提到84% 的評論持正面評價 ', '設施設施在 40 則 Google 評論中有提到75% 的評論持正面評價 ', '清潔清潔在 49 則 Google 評論中有提到76% 的評論持正面評價 ', '浴室浴室在 30 則 Google 評論中有提到40% 的評論持正面評價 ', '早餐早餐在 19 則 Google 評論中有提到53% 的評論持正面評價 ', '住宿住宿在 17 則 Google 評論中有提到53% 的評論持正面評價 ', '設施設施在 18 則 Google 評論中有提到39% 的評論持正面評價 ', '空調空調在 9 則 Google 評論中有提到44% 的評論持中立評價 ', '健康與保健健康與保健在 7 則 Google 評論中有提到57% 的評論持正面評價 ', '餐廳餐廳在 8 則 Google 評論中有提到38% 的評論持正面評價 ', '地點地點在 5 則 Google 評論中有提到80% 的評論持正面評價 ']",在 313 則評論中，獲得 4.1 顆星 (滿分為 5 顆星)。很好。,,[],"['', '4.1很好\xa0|\xa0313 則評論']","['秘密花園LING""冰箱有免費的水和飲料，也有提供咖啡.茶包.餅乾，下次會再去住宿的。""', 'Jason Liao""乾淨，舒適，燈光美，氣氛佳，床很軟，推薦201的中國風有按摩椅，很大的按摩浴缸""', 'Richard Shi""房間大 品質好 裝潢質感高級而不花俏 超讚 一定會再來""']"
虎井海島休閒民宿,880澎湖縣馬公市虎井里75號•06 929 1006,[],在 30 則評論中，獲得 4.1 顆星 (滿分為 5 顆星)。很好。,,[],"['', '4.1很好\xa0|\xa030 則評論']","['Yi Lan Li""有不少可愛不怕生的貓咪，業者本身還經營餐廳和島上旅遊行程以及機車出租""', '劉金昌""雖然還沒有住過，不過很想體驗在虎井的住宿，虎井有不錯的景觀，船班太少，可惜！""', 'Jacka Lee""樓下來來鮮魚湯是老闆開的，可吃飯，也有機車可租 (房客優惠50元)，非常方便。""']"
福樟紅檜木屋渡假村,961台東縣成功鎮豐田路27-5號•08 984 1639,"['大自然大自然在 7 則 Google 評論中有提到100% 的評論持正面評價 ', '設施設施在 7 則 Google 評論中有提到100% 的評論持正面評價 ', '大自然大自然在 7 則 Google 評論中有提到100% 的評論持正面評價 ', '設施設施在 7 則 Google 評論中有提到100% 的評論持正面評價 ']",在 80 則評論中，獲得 4.2 顆星 (滿分為 5 顆星)。很好。,,[],"['', '4.2很好\xa0|\xa080 則評論']","['黃峻毅""旅館有些老舊，房間不大，有溫泉池，但是沒溫泉，冬天看海浪，夏日比較好吧！""', '陳惠萍""25坪的原木裝潢，外面露台有2張躺椅，可以看到遠處海邊庭院整個景色，很愜意優美""', 'JC fu""放空 咖啡 夕陽 海景 只能給它滿分""']"
Work Inn 101 館,2 星級飯店110台灣台北市信義區基隆路二段48號•+886 2 2725 2168,"['住宿住宿在 50 則 Google 評論中有提到46% 的評論持正面評價 ', '娛樂娛樂在 15 則 Google 評論中有提到53% 的評論持中立評價 ', '浴室浴室在 51 則 Google 評論中有提到43% 的評論持正面評價 ', '地點地點在 66 則 Google 評論中有提到86% 的評論持正面評價 ', '清潔清潔在 70 則 Google 評論中有提到87% 的評論持正面評價 ', '廚房廚房在 9 則 Google 評論中有提到56% 的評論持正面評價 ', '服務服務在 44 則 Google 評論中有提到82% 的評論持正面評價 ', '安全安全在 5 則 Google 評論中有提到80% 的評論持正面評價 ', '設施設施在 66 則 Google 評論中有提到85% 的評論持正面評價 ', '設施設施在 19 則 Google 評論中有提到37% 的評論持正面評價 ', '空調空調在 7 則 Google 評論中有提到71% 的評論持負面評價 ', '大眾運輸大眾運輸在 12 則 Google 評論中有提到83% 的評論持正面評價 ', '無障礙設施無障礙設施在 6 則 Google 評論中有提到50% 的評論持中立評價 ', '氣氛氣氛在 13 則 Google 評論中有提到100% 的評論持正面評價 ', '住宿住宿在 50 則 Google 評論中有提到46% 的評論持正面評價 ', '娛樂娛樂在 15 則 Google 評論中有提到53% 的評論持中立評價 ', '浴室浴室在 51 則 Google 評論中有提到43% 的評論持正面評價 ', '地點地點在 66 則 Google 評論中有提到86% 的評論持正面評價 ', '清潔清潔在 70 則 Google 評論中有提到87% 的評論持正面評價 ', '廚房廚房在 9 則 Google 評論中有提到56% 的評論持正面評價 ', '服務服務在 44 則 Google 評論中有提到82% 的評論持正面評價 ', '安全安全在 5 則 Google 評論中有提到80% 的評論持正面評價 ', '設施設施在 66 則 Google 評論中有提到85% 的評論持正面評價 ', '設施設施在 19 則 Google 評論中有提到37% 的評論持正面評價 ', '空調空調在 7 則 Google 評論中有提到71% 的評論持負面評價 ', '大眾運輸大眾運輸在 12 則 Google 評論中有提到83% 的評論持正面評價 ', '無障礙設施無障礙設施在 6 則 Google 評論中有提到50% 的評論持中立評價 ', '氣氛氣氛在 13 則 Google 評論中有提到100% 的評論持正面評價 ']",在 444 則評論中，獲得 4.4 顆星 (滿分為 5 顆星)。很好。,,"['免費 Wi-Fi : 在附近類似的飯店中，有 71% 免費提供 Wi-Fi', '地點絕佳 : 房客喜歡這間飯店的地點']","['', '4.4很好\xa0|\xa0444 則評論']","['Daphne Lee""地點很棒，距離捷運站500公尺，旁邊有便利商店、餐廳酒吧林立，離百貨商圈也不遠。""', '凱龍星""室內裝潢與衛生環境我很滿意，但說服務品質與住宿體驗我給4顆星。可以再繼續加油！""', 'jojo Law""但是房間及衛浴完全沒有放置物品及掛衣服的地方，有待改善。""']"
小巷微光 LINE : @898idavg,951台灣台東縣綠島鄉溫泉121號,"['服務服務在 10 則 Google 評論中有提到100% 的評論持正面評價 ', '清潔清潔在 14 則 Google 評論中有提到93% 的評論持正面評價 ', '設施設施在 17 則 Google 評論中有提到88% 的評論持正面評價 ', '住宿住宿在 10 則 Google 評論中有提到80% 的評論持正面評價 ', '氣氛氣氛在 9 則 Google 評論中有提到100% 的評論持正面評價 ', '大自然大自然在 5 則 Google 評論中有提到100% 的評論持正面評價 ', '服務服務在 10 則 Google 評論中有提到100% 的評論持正面評價 ', '清潔清潔在 14 則 Google 評論中有提到93% 的評論持正面評價 ', '設施設施在 17 則 Google 評論中有提到88% 的評論持正面評價 ', '住宿住宿在 10 則 Google 評論中有提到80% 的評論持正面評價 ', '氣氛氣氛在 9 則 Google 評論中有提到100% 的評論持正面評價 ', '大自然大自然在 5 則 Google 評論中有提到100% 的評論持正面評價 ']",在 74 則評論中，獲得 4.9 顆星 (滿分為 5 顆星)。非常好。,,"['評分最高 : 這間飯店的使用者評分在這個地區名列前茅', '免費 Wi-Fi : 在附近類似的飯店中，只有 28% 免費提供 Wi-Fi']","['', '4.9非常好\xa0|\xa074 則評論']","['JESSY SHIH""民宿位於朝日溫泉附近，這邊吃的店家很少，建議在鬧區先用餐。""', 'Ko Pang William""房間十分舒適，不過距離市區頗遠的，因為住宿並未有附早餐，可能會有點不便""', '李幸蓉""老闆非常熱情，住宿環境很棒～ 還有行程講解，活動套票非常優惠！""']"
芒果旅店,3 星級飯店970台灣花蓮縣花蓮市光復街45號•+886 3 833 3535,"['浴室浴室在 16 則 Google 評論中有提到50% 的評論持負面評價 ', '空調空調在 7 則 Google 評論中有提到43% 的評論持正面評價 ', '設施設施在 9 則 Google 評論中有提到44% 的評論持負面評價 ', '住宿住宿在 7 則 Google 評論中有提到57% 的評論持負面評價 ', '清潔清潔在 23 則 Google 評論中有提到52% 的評論持負面評價 ', '服務服務在 12 則 Google 評論中有提到50% 的評論持正面評價 ', '設施設施在 17 則 Google 評論中有提到65% 的評論持負面評價 ', '地點地點在 5 則 Google 評論中有提到80% 的評論持正面評價 ', '浴室浴室在 16 則 Google 評論中有提到50% 的評論持負面評價 ', '空調空調在 7 則 Google 評論中有提到43% 的評論持正面評價 ', '設施設施在 9 則 Google 評論中有提到44% 的評論持負面評價 ', '住宿住宿在 7 則 Google 評論中有提到57% 的評論持負面評價 ', '清潔清潔在 23 則 Google 評論中有提到52% 的評論持負面評價 ', '服務服務在 12 則 Google 評論中有提到50% 的評論持正面評價 ', '設施設施在 17 則 Google 評論中有提到65% 的評論持負面評價 ', '地點地點在 5 則 Google 評論中有提到80% 的評論持正面評價 ']",在 243 則評論中，獲得 3.5 顆星 (滿分為 5 顆星)。良好。,,"['免費停車場 : 在附近類似的飯店中，有 44% 提供免費停車', '鄰近東大門夜市 : 房客喜歡這間飯店，因為這裡鄰近東大門夜市']","['', '3.5良好\xa0|\xa0243 則評論']","['YiChia Lin""逛街購物蛋黃區，設備還可以，若有開車建議早到才能有位子停車""', '陳靖育""這家是我在住過最爛的旅館，房間非常小，早餐是我吃過最爛的。""', '羅信成""水龍頭水超級小，隔音差，壁紙掉落，冰箱還有上一位客人飲品""']"
