reviews,value,comfort,location,cleanliness,service
"['客廳', '真的', '不', '怎麼樣', '早餐', '也', '不', '怎麼樣', 'ktv', '真的', '很', '爛', '環境', '不錯', '停車', '也', '方便']",0.0,1.0,0.0,0.0,1.0
"['空間', '寬敞', '舒適', '可以', '烤', '肉', '有', '沙坑', '還', '有', '小', '泳池', '可以', '給', '小孩', '玩']",0.0,1.0,0.0,0.0,0.0
"['民宿', '外觀', '很', '美', '內部', '房間', '很', '新', '很', '乾淨', '早餐', '的', '粥', '真的', '很', '棒']",0.0,1.0,0.0,1.0,1.0
"['環境', '舒適', '管家', '服務', '貼心', '度假', '放鬆', '的', '好', '地方', '下來', '金門', '會', '再', '來']",0.0,1.0,0.0,0.0,1.0
"['超級', '舒適', '的', '空間', '床', '好好', '睡', '唷', '老公', '小孩', '都', '喜歡']",0.0,1.0,0.0,0.0,0.0
"['高級', '的', '市', '內', '設計', '房間', '非常', '乾淨', '市', '內', '空間', '寬敞', '有', '停車位', '有', '電梯', '洗衣機', '非常', '方便']",0.0,1.0,0.0,1.0,0.0
"['房間', '乾淨', '舒適', '景觀', '幽靜', '窗', '外', '就', '有', '好', '風景', '好天氣', '夕陽', '更', '美']",0.0,1.0,1.0,1.0,0.0
"['還', '不錯', '的', '小木屋', '老闆', '很', '親切', '前面', '就', '是', '沙灘', '可', '帶', '小孩', '去', '看', '寄居蟹']",0.0,1.0,1.0,0.0,1.0
"['民宿', '房間', '非', '獨棟', '木屋', '環境', '清潔', '需', '加強', '收費', '太', '高']",1.0,0.0,0.0,1.0,0.0
"['房間', '很', '大', '很', '棒', '東西', '超', '齊全', '還', '有', '烤', '肉', '設備', '而且', '老闆', '人', '很', '好', '超讚']",0.0,1.0,0.0,0.0,1.0
"['很', '讚', '的', '民宿', '老闆', '很', '熱情', '值得', '推薦', '的', '民宿']",0.0,0.0,0.0,0.0,1.0
"['老闆', '很', '親切', '烤肉爐', '很', '大', '民宿', '很', '乾淨', '漂亮']",0.0,1.0,0.0,1.0,1.0
"['餐廳', '菜色', '好', '服務', '佳', '風景', '優美', '人員', '熱情', '飯店', '裝潢', '美崙美奐', '非常', '棒', '的', '渡假', '地點']",0.0,1.0,1.0,0.0,1.0
"['景觀', '優美', '服務', '親切', '但', '衛浴', '無', '乾', '濕', '分離', '提供', '的', '小', '點心', '單薄', '餐點', '五', '星', '收費', '四', '星', '感受']",0.0,1.0,1.0,0.0,1.0
"['整體', '服務', '及', '住宿', '品質', '優', '唯', '早餐', '晚餐', '的', '咖啡機', '西餐廳', '內', '的', '咖啡', '有', '改進', '空間']",0.0,1.0,0.0,0.0,1.0
"['早餐', '好吃', '接待', '服務', '人員', '親切', '房間', '也', '很', '不錯']",0.0,1.0,0.0,0.0,1.0
"['櫃檯', '早班', '男', '服務員', '對', '東南亞', '外籍生', '臉', '有夠', '臭', '還', '直接', '擺', '歪', '嘴', '嘲笑', '別人']",0.0,0.0,0.0,0.0,1.0
"['方便', '較', '新', '較', '大樓', '下', '就', '有', '吃', '的', '還', '有', '鹽酥雞', '雞排']",0.0,1.0,1.0,0.0,0.0
"['房間', '空間', '比', '想像', '中', '寬敞', '地理', '位置', '方便', '很', '高', 'CP值', '的', '住宿', '地點']",1.0,1.0,1.0,0.0,0.0
"['早餐', '有', '我', '愛', '的', '炒米粉', '配上', '肉燥', '海帶', '油豆腐', '超對味', '服務', '人員', '態度', '很', '親切']",0.0,0.0,0.0,0.0,1.0
"['房價', '寬敞', '不過', '門', '的', '隔音', '不', '好', '浴室', '水管', '的', '聲音', '也', '頗', '大']",0.0,1.0,0.0,0.0,0.0
"['老闆娘', '很', '親切', '客廳', '有', '點心', '茶包', '咖啡', '等', '供', '住客', '自行', '取用', '房間', '大', '乾淨', '明亮', '裝飾', '擺設', '雅緻']",0.0,1.0,0.0,1.0,1.0
"['老闆娘', '人', '很', '親切', '還', '有', '附', '早餐', '旁邊', '還', '有', '停車場', '附近', '有', '商場', '夜市', '晚上', '還', '可', '去', '逛逛']",1.0,1.0,1.0,0.0,1.0
"['環境', '舒服', '民宿', '老闆', '也', '客氣', '客廳', '還', '有', '免費', '的', '茶', '咖啡', '可以', '享用', '這樣', '的', '價格', 'C', 'P值', '很', '高']",1.0,1.0,0.0,0.0,1.0
"['有', '免費', '的', '飲料', '跟', '泡麵', '餅乾', '咖啡', '奶茶', '還可以', '借', '手機', '充電線', '很', '貼心', '的', '服務']",1.0,0.0,0.0,0.0,1.0
"['交通', '地點', '便利性', '5', '分', '整體', '環境', '2', '分', '客房', '住宿', '品質', '1', '分', '煙味', '隔音', '性價比']",0.0,1.0,1.0,0.0,0.0
"['睡眠', '品質', '不', '好', '枕頭', '很', '硬', '隔音', '差點', '心區', '是', '不錯', '但', '總體', '來', '說', '還是', '偏', '不', '好']",0.0,1.0,0.0,0.0,0.0
"['想', '玩', '什麼', '吃', '什麼', '老闆', '都', '會', '幫', '你', '介紹', '民宿', '舒適', '12', '館', '都', '很', '棒', '值得', '來', '的', '一', '間', '民宿']",0.0,1.0,0.0,0.0,1.0
"['熱情', '的', '老闆', '老闆娘', '讓', '這', '次', '旅行', '玩', '得', '很', '開心', '烤', '肉', '技術', '也', '是', '一流']",0.0,0.0,0.0,0.0,1.0
"['村長', '的', '家', '民宿', '環境', '優美', '服務', '超讚']",0.0,1.0,0.0,0.0,1.0
"['早餐', '普普', '房間', '隔音', '有點', '不', '太', '好', '洗澡', '水溫', 'ok', '工業風', '蠻', '特別', '的', '櫃台', '服務', '良好']",0.0,1.0,0.0,0.0,1.0
"['距離', '文化路', '夜市', '要', '走', '10', '分鐘', '反而', '鄰近', '就', '有', '幾', '間', '滷味', '跟', '雞排', '還', '不錯']",0.0,0.0,1.0,0.0,0.0
"['一', '沾', '也', '沒', '灰塵', '00', '詢問', '周邊', '小吃', '或', '景點', '服務台', '都', '很', '親切', '地', '給', '意見']",0.0,0.0,0.0,0.0,1.0
"['飯店', 'cp值', '普普', '但', '櫃檯', '人員', '很', '親切', '太', '專業', '還', '送', '小孩子', '燈籠', '很', '棒', '下', '次', '會', '再', '來', '玩']",1.0,0.0,0.0,0.0,1.0
"['豪華', '商務', '飯店', '浴缸', '旁邊', '有', '整', '面', '落地窗', '可以', '看到', '塞車', '的', '夜景', '還', '有', '超炫', '大樓', '的', '燈光秀']",0.0,1.0,1.0,0.0,0.0
"['房間', '整體', '感覺', '非常', '舒適', '空間', '很', '大', '且', '很多', '貼心', '的', '小', '設計', '掛', '衣服', '的', '地方', '很多']",0.0,1.0,0.0,0.0,0.0
"['房間', '衛浴', '設備', '乾淨', '住起來', '很', '舒服', '謝謝', '老闆', '及', '老闆娘']",0.0,1.0,0.0,1.0,0.0
"['環境', '非常', '乾淨', '整潔', '老闆娘', '人', '非常', '親切', '人', '很', '好', '很', '值得', '去', '的', '一', '家', '有', '質感', '民宿']",0.0,0.0,0.0,1.0,1.0
"['房間', '滿', '乾淨', '離', '羅東', '夜市', '算', '近', '騎車', '一下', '就', '到', '了']",0.0,0.0,1.0,1.0,0.0
"['老闆', '很', '親切', '提供', '許多', '推薦', '的', '景點', '可以', '感覺出來', '很', '用心', '的', '宜蘭', '民宿']",0.0,0.0,0.0,0.0,1.0
"['非常', '適合', '渡假', '休閒', '住所', '溫馨', '有', '溫度', '的', '家']",0.0,1.0,0.0,0.0,1.0
"['室', '內', '設計', '很', '不錯', '背包客房', '內', '空間', '很', '夠', '隔音', '也', '很', '棒', '價錢', '也', '狠', '實在']",1.0,1.0,0.0,0.0,0.0
"['不錯', '的', '住宿', '地點', '距離', '夜市', '也', '不遠', '一樓', '有', '販賣', '一些', '飲品']",0.0,0.0,1.0,0.0,1.0
"['很', '棒', '的', '環境', '早餐', '美味', '手沖', '咖啡', '好喝', '謝謝', '民宿', '主人']",0.0,1.0,0.0,0.0,1.0
"['房間', '很', '舒適', '鄰近', '市區', '民宿', '後面', '可以', '遠眺', '廈門', '夜景']",0.0,1.0,1.0,0.0,0.0
"['第一', '次', '到', '金門', '工作', '兼', '旅行', '老闆', '給予', '蠻', '多', '行程', '上', '的', '建議']",0.0,0.0,0.0,0.0,1.0
"['很', '棒', '的', '民宿', '空間', '舒適', '方便', '及', '好吃', '的', '地方', '早餐', '_']",0.0,1.0,1.0,0.0,0.0
"['迷路', '還', '去', '接', '我們', '服務', '超好', '房間', '乾淨', 'CP', '值', '高', '還', '幫', '我們', '代購', '船票']",1.0,0.0,0.0,1.0,1.0
"['乾淨', '舒服', '原本', '是', '住', '2', '人', '房', '老闆娘', '讓', '我們', '直接', '睡', '3', '人', '房', '讓', '我們', '大', '空間', '可', '用']",0.0,1.0,0.0,1.0,1.0
"['平價', '住宿', '地方', '寬敞', '鄰近', '鬧區']",1.0,1.0,1.0,0.0,0.0
"['1', '住', '小木屋', '區', '比較', '新', '床', '房間', '環境', '都', '舒服', '飯店區', '被', '同事', '嫌', '到', '不行']",0.0,1.0,0.0,0.0,0.0
"['風景', '溫泉', '及', '現場', '演奏', '很', '棒', '餐廳', '服務', '完全', '不行']",0.0,1.0,0.0,0.0,1.0
"['晚餐', '套餐', '一', '人', '550', '冷菜', '和', '難吃', '的', '菜色', '便當', '簡直', '無言', '只', '能', '說', '經營', '團隊', '很', '不', '上心']",1.0,0.0,0.0,0.0,1.0
"['民宿', '前', '有', '一', '大', '片', '菜園', '栽植', '各', '式', '香草', '生菜', '水果', '沙拉', '配菜', '的', '食用花', '金蓮花', '滿', '地', '爬']",0.0,1.0,0.0,0.0,0.0
"['這', '次', '是', '住', '樓中樓', '四', '人', '房', '陽台', '真的', '很', '漂亮', '隨便', '拍', '隨便', '美', '房間', '音響', '音質', '很', '棒']",0.0,1.0,0.0,0.0,0.0
"['有', '藍牙', '可', '連接', '你', '手機', '晚餐', '部分', '與', '空中', '花園', '民宿', '合作', '有', '派', '車', '接送餐', '的', '特別', '值得', '一', '試']",0.0,1.0,0.0,0.0,1.0
"['環境', '視野', '好', '用餐', '服務', '好', '房間', '設備', '好', '櫃台', '服務', '親切']",0.0,1.0,1.0,0.0,1.0
"['很', '舒適', '以及', '放鬆', '的', '地方', '家庭房', '空間', '很', '大', '湯屋', '也', '很', '舒服']",0.0,1.0,0.0,0.0,0.0
"['房間', '溫泉', '很', '不錯', '場地', '寬敞', '飯菜', '不錯', '份量', '充足', '唯獨', '鱘龍魚', '帶土味', '略為', '不', '美']",0.0,1.0,0.0,0.0,1.0
"['房務', '人員', '非常', '有', '耐性', '也', '很', '客氣', '很', '棒', '的', '旅店', '房間', '的', '設計', '很', '有', '特色']",0.0,1.0,0.0,0.0,1.0
"['距離', '墾丁', '大街', '很', '近', '卻', '不會', '很', '吵', '裝潢', '很', '可愛', '浴缸', '造型', '特殊', '深受', '孩子', '喜歡']",0.0,1.0,1.0,0.0,0.0
"['房間', '風格', '很', '特別', '不過', '浴室', '的', '木頭', '門', '有夠', '吵麻煩', '老闆', '上', '個', '潤滑油']",0.0,1.0,0.0,0.0,0.0
"['品質', '很', '好', '的', '背包', '客房', '浴廁', '乾濕', '有', '提供', '洗衣機', '拖鞋', '吹風機', '可', '上鎖', '櫃子', '冷氣']",0.0,1.0,0.0,0.0,0.0
"['老闆', '人', '很', '好', '床', '被子', '枕頭', '很', '舒服', '很', '溫柔']",0.0,1.0,0.0,0.0,1.0
"['老闆', '親切', '環境', '整潔', '適合', '放鬆', '和', '交朋友', '的', '背包', '客棧']",0.0,0.0,0.0,1.0,1.0
"['老闆', '跟', '老闆娘', '人', '都', '很', '好', '晚餐', '很', '好吃', '早餐', '的', '豆漿', '跟', '米漿', '都', '是', '老闆', '早上', '現', '磨', '的', '非常', '營養']",0.0,0.0,0.0,0.0,1.0
"['最', '熱忱', '待客', '的', '陳', '老師', '賢伉儷', '總是', '讓', '客人', '賓至如歸', '130', '線上', '環境', '最', '美', '牛奶', '森林']",0.0,0.0,1.0,0.0,1.0
"['下', '雲霧', '繚繞', '雲海', '翻騰', '是', '台灣', '少有', '的', '低海拔', '觀賞', '雲海', '絕佳', '地點']",0.0,0.0,1.0,0.0,0.0
"['房間', '舒適', '老闆', '親切', '價格', '跟', '品質', '都', '很', '好', '附近', '就', '是', '夜市', '跟', '觀光', '景點', '非常', '方便']",1.0,1.0,1.0,0.0,1.0
"['離', '燈會', '很', '近', '位置', '在', '小', '巷子', '裡面', '室', '內', '裝潢', '的', '不錯', '服務', '態度', '良好']",0.0,1.0,1.0,0.0,1.0
"['環境', '不錯', '老闆', '人', '很', '好', '地點', '不錯', '早點', '湯', '飯', '不錯', '吃', '值得', '推薦', '再', '去', '的', '民宿']",0.0,1.0,1.0,0.0,1.0
"['設施', '所', '設備', '服務', '人員', '態度', '房間', '整潔', '餐廳', '菜色', '都', '有', '達', '一定', '水準', '的', '飯店']",0.0,1.0,0.0,1.0,1.0
"['服務', '好', '晚餐', '早餐', '可', '冰箱', '還', '有', '飲料', '和', '烤', '布丁', '不', '用', '錢', '溫泉', '超級', '讚', '的', '會館']",1.0,1.0,0.0,0.0,1.0
"['2', '客房', '電梯', '好', '小', '兩', '個', '大人', '一', '個', '嬰兒', '推車', '一', '個', '小', '行李箱', '就', '沒', '空間', '了']",0.0,1.0,0.0,0.0,0.0
"['房間', '清潔', '有', '一點', '差', '沒有', '附', '早餐', '老闆娘', '服務', '親切']",1.0,0.0,0.0,1.0,1.0
"['民宿', '品質', '優良', '冰箱', '冷氣', '衛浴', '都', '不錯']",0.0,1.0,0.0,0.0,0.0
"['舒服', '又', '乾淨', '老闆娘', '也', '人', '很', '好', '棒棒']",0.0,1.0,0.0,1.0,1.0
"['很', '居家', '日式', '的', '民宿', '雖然', '都', '是', '雅房', '但', '收費', '便宜', '適合', '想', '省錢', '的', '遊客']",1.0,1.0,0.0,0.0,0.0
"['風景', '不錯', '淋浴', '設備', '不良', '水壓', '不足', '熱水', '要', '等']",0.0,1.0,1.0,0.0,0.0
"['非常', '親切', '的', '房東', '奶奶', '耶', '喜歡', '這裡', '的', '環境', '有', '山', '有', '海', '的', '景色']",0.0,0.0,1.0,0.0,1.0
"['用料', '實在', '豐富', '氣泡', '果汁', '醬', '燒', '豬肉鍋', '燒麵', '冰淇淋', '水果', '都', '用心', '準備', '服務', '態度', '棒']",0.0,0.0,0.0,0.0,1.0
"['甜點', '與', '蛋糕', '包括', '綠茶', '白', '巧克力', '覆盆莓', '蛋糕', '鈾', '香', '鐵觀音', '茶凍', '栗子', '南瓜塔', '等']",0.0,0.0,0.0,0.0,1.0
"['麵', '選好', '配料', '後', '交由', '服務', '人員', '現場', '料理', '後', '再', '送達', '顧客', '桌', '上', '值得', '推薦']",0.0,0.0,0.0,0.0,1.0
"['每', '年', '來', '都', '找', '老闆', '服務', '親切', '浮潛', '住宿', '烤', '肉', '都', '可以', '找', '老闆']",0.0,0.0,0.0,0.0,1.0
"['連', '住', '二', '天', '感謝', '升等', '四', '人', '房', '陽台', '大', '景觀', '視野', '佳']",0.0,1.0,1.0,0.0,1.0
"['老闆', '人', '超', '好', '超帥', '環境', '也', '很', '舒服']",0.0,1.0,0.0,0.0,1.0
"['喜歡', '在', '後面', '山坡', '上', '的', '地方', '拍', '夜景', '可以', '去', '試試', '看', '哦', '房間', '普通', '有', '空調', '也', '有', '提供', '早餐', '和', '晚餐']",1.0,1.0,1.0,0.0,1.0
"['視野', '遼闊', '老闆', '待人', '親切', '不', '超收', '廁所', '清潔', '可', '車', '泊', '可', '露營', '場地', '有限', '預約', '盡', '早', '呦']",0.0,1.0,1.0,1.0,1.0
"['風景', '好', '服務', '親切', '但', '3', '人', '套餐', '700', '元', '不', '優', '建議', '人', '多', '在', '來', '點', '2500', '桌', '菜', '才', '划算']",1.0,0.0,1.0,0.0,1.0
"['雖然', '便宜', '但', '隔音', '差', '房間', '有', '煙味', '而且', '感覺', '棉被', '不', '乾淨', '還是', '房間', '有', '跳蚤', '很', '癢']",1.0,1.0,0.0,1.0,0.0
"['平價', '簡單', '休息', '的', '一', '個', '地方', '但', '特別', '的', '住宿', '可以', '選擇', '早餐', '自助餐', '或', '午餐', '喔']",1.0,0.0,0.0,0.0,1.0
"['爛死', '了', '沒', '網路', '隔音', '很', '爛', '環境', '噪音', '很多']",0.0,1.0,0.0,0.0,0.0
"['空氣', '好', '尤其', '是', '夕陽西下', '很', '美', '老闆娘', '親切', '是', '休閒', '放鬆', '好', '地方']",0.0,1.0,1.0,0.0,1.0
"['雅致', '幽靜', '的', '庭院', '環境', '房間', '佈置', '樸實', '空間', '大', '而', '舒適', '愉快', '的', '休息', '一', '夜']",0.0,1.0,0.0,0.0,0.0
"['臺灣', '旗山', '川雅居', '渡假', '民宿', '一', '處', '身', '心靈', '放鬆', '沈澱', '樂活', '好', '地方']",0.0,1.0,0.0,0.0,0.0
"['臨近', '松菸', '文創', '地點', '極', '佳', '的', '住房', '旅館', '停車', '方便', '週邊', '美食', '小吃', '多', '超', '推薦', '的']",0.0,1.0,1.0,0.0,0.0
"['交通', '方便', '就', '在', '捷運站', '旁邊', '房間', '乾淨', '雙人床', '是', '五', '呎', '六', '呎', '不', '算', '大', '房間', '空間', '也', '不', '大']",0.0,1.0,1.0,1.0,0.0
"['酒店', '地理', '位置', '好', '員工', '服務', '熱誠', '唯', '酒店', '設施', '較', '陳舊']",0.0,1.0,1.0,0.0,1.0
"['乾淨', '舒適', '床鋪', '好好', '睡', '老闆', '夫妻', '熱情', '親切', '晚上', '看', '得', '到', '星星', '很', '適合', '放鬆', '渡假']",0.0,1.0,1.0,1.0,1.0
"['下', '次', '到', '台東', '知本', '會', '再', '選擇', '入住']",0.0,0.0,0.0,0.0,0.0
"['房間', '設施', '新穎', '裝潢', '簡潔', '衛浴', '廁所', '很', '大', '間', '乾淨', '淋浴', '水流', '大', '熱水', '夠', '熱', '很', '舒服']",0.0,1.0,0.0,0.0,0.0
"['停車', '要', '付費', '且', '要', '開', '往', '後面', '的', '停車場', '再', '走回', '旅店', '早餐', '採', '餐盒式', '三明治']",1.0,1.0,0.0,0.0,1.0
"['房間', '和', '浴室', '寬敞', '乾淨', '地點', '方便', '沐浴', '用品', '好用', '吹風機', '也', '不', '燒', '頭髮', 'CP值', '非常', '不錯']",1.0,1.0,1.0,1.0,0.0
"['精品', '商務', '旅館', '旅人', '的', '家', '充滿', '心意', '及', '設計', '的', '地方', '港墘', '文德', '捷運站', '中間', '交通', '方便']",0.0,1.0,1.0,0.0,0.0
"['新開幕', '房型', '空間', '大', '床', '枕', '棉被', '好', '睡', '早餐吧', '簡潔', '熟食', '種類', '略', '少']",0.0,1.0,0.0,0.0,1.0
"['很', '棒', '的', '住宿', '房間', '裡', '的', '浴室', '格局', '很', '讚', '吹風機', '是', '用', '過', '最', '好用', '的', '裝潢', '美']",0.0,1.0,0.0,0.0,0.0
"['服務', '好', '有', '人情味', '在', '房間', '可', '直接', '看到', '海景', '早餐', '豐富', '位置', '離', '海洋', '公園', '頗', '近']",0.0,0.0,1.0,0.0,1.0
"['有', '乾', '濕', '分離', '但', '吹風機', '較', '陽春', '如果', '是', '長', '頭髮', '的', '女生', '建議', '還是', '帶', '自己', '的', '吹風機']",0.0,1.0,0.0,0.0,0.0
"['老闆娘', '客氣', '健談', '房間', '大早餐', '豐盛', '兩', '人', '房', '廁所', '有', '排風', '設備', '會', '更', '理想']",0.0,1.0,0.0,0.0,1.0
"['親子', '設施', '很', '不錯', '附近', '景點', '很多', '令', '人', '放鬆', '的', '環境']",0.0,1.0,1.0,0.0,0.0
"['房子', '很', '美', '整', '個', '空間', '很', '舒服', '全', '家', '都', '住', '的', '很', '開心', '服務', '也', '很', '好', '推', '推', '推']",0.0,1.0,0.0,0.0,0.0
"['空氣', '清新', '景色', '宜人', '遠離', '城市', '喧囂', '享受', '大自然', '寧靜', '適合', '放鬆', '度假']",0.0,1.0,1.0,0.0,0.0
"['稍', '偏遠', '但', '環境', '清幽', '房間', '大', '且', '設備', '齊全', '早餐', '以', '民宿', '來', '說', '相當', '豐富']",0.0,1.0,1.0,0.0,1.0
"['三樓', '的', '四', '人', '房', '很', '大', '有', '獨立', '客廳', '風景', '很', '好', '早餐', '是', '用', '早餐籃', '裝', '可以', '提回', '房', '享用']",0.0,1.0,1.0,0.0,1.0
"['輕鬆', '自在', '老闆', '客氣', '環境', '乾淨', '地中海', '希臘', '風格']",0.0,1.0,0.0,1.0,1.0
"['洗衣機', '一樓', '還', '有', '專區', '介紹', '基隆', '在地', '文化', '品牌', '和', '產品', '可以', '得到', '最', '在地', '的', '資訊']",0.0,1.0,0.0,0.0,0.0
"['就', '使用', '共享', '廚房', '製作', '簡單', '早餐', '晚餐', '因', '防疫', '期間', '我們', '也', '會', '外帶', '夜市', '美食', '或', '外送', '於', '旅店', '享用']",0.0,1.0,0.0,0.0,0.0
"['室', '內', '環境', '充滿', '設計感', '牆面', '上', '皆', '有', '藝術家', '的', '畫作', '展出', '很', '像', '置身', '於', '藝廊', '一樣']",0.0,1.0,0.0,0.0,0.0
"['老闆', '親切', '老闆娘', '手作', '早餐', '好吃', '設施', '環境', '清潔', '距', '羅東', '夜市', '僅', '10', '分鐘']",0.0,0.0,1.0,1.0,1.0
"['環境', '乾淨', '整潔', '床', '睡起來', '舒服', '浴室', '是', '乾', '濕', '分離', '真的', '超級', '棒', '整體', 'CP值', '高']",1.0,1.0,0.0,1.0,0.0
"['但', '不', '建議', '行動', '不便', '的', '人', '前往', '住宿', '因為', '民宿', '內', '沒有', '一', '樓', '房間', '也', '無', '電梯']",0.0,1.0,0.0,0.0,0.0
"['價格', '親民', '公道', '房間', '乾淨', '有', '兩', '人', '六', '人', '房', '很', '適合', '親子', '家庭', '旅遊', '老闆', '也', '很', '阿莎力']",1.0,1.0,0.0,1.0,1.0
"['6', '人', '房', '很', '舒適', '空間', '很', '大', '一樓', '就', '有', '飲水機', '冰箱', '很', '方便']",0.0,1.0,0.0,0.0,0.0
"['房間', '隔音', '差', '房間', '沒有', '可', '掛', '衣服', '的', '衣架', '服務', '好', '小', '幫手', '很', '熱心']",0.0,1.0,0.0,0.0,1.0
"['墾丁', '最', '美', '的', '民宿', '房間', '美', '主人', '美', '管家', '美', '風景', '也', '美', '我', '找', '不', '到', '任何', '缺點']",0.0,1.0,1.0,0.0,1.0
"['泳池', '周邊', '人潮', '少', '建築', '也', '帶', '些', '希臘', '和', '日式', '風格']",0.0,1.0,0.0,0.0,0.0
"['是', '個', '處處', '感受到', '老闆', '用心', '細節', '的', '旅店', '非常', '推薦', '想', '渡假', '的', '人']",0.0,0.0,0.0,0.0,1.0
"['房間', '空間', '大', '但', '沐浴', '用品', '的', '份量', '稍嫌', '不足', '早餐', '美味', '氣氛', '好', '旅店', '的', '溜滑梯', '真的', '好玩']",0.0,1.0,0.0,0.0,1.0
"['晚上', '夜景', '也', '很', '漂亮', '餐廳', '晚餐', '有', '自費', '蔬食', '火鍋', '沒', '肉', '唷', '量', '多少', '吃', '不', '完']",0.0,0.0,1.0,0.0,1.0
"['很', '有', '特色', '的', '一', '個', '民宿', '裡面', '很多', '家具', '物品', '都', '是', '民宿', '主人', '親手', '製作', '的']",0.0,1.0,0.0,0.0,0.0
"['房間', '乾淨', '整潔', '老闆娘', '待人', '親切', '棉被', '很', '暖和', '床', '很', '舒服', '睡', '得', '很', '好', '很', '放鬆', '的', '地方']",0.0,1.0,0.0,1.0,1.0
"['環境', '清幽', '有', '品味', '可以', '放鬆', '身', '心靈', '的', '地方', '民宿', '女', '主人', '的', '手沖', '咖啡', '超', '讚']",0.0,1.0,0.0,0.0,1.0
"['品質', '遠遠', '超越', '六星級', '飯店', '這', '將', '是', '我', '往後', '南投', '之', '旅', '住宿', '首選', '地點']",0.0,0.0,0.0,0.0,0.0
"['離', '溪頭', '森林', '教育', '園區', '很', '近', '民宿', '很', '乾淨', '也', '很', '漂亮', '老闆娘', '很', '親切']",0.0,1.0,1.0,1.0,1.0
"['住宿', '簡樸', '但是', '有', '人文', '溫度', '與', '簡單', '自然', '的', '地方', '老闆', '熱心', '介紹', '木屋', '過往', '的', '一切']",0.0,1.0,0.0,0.0,1.0
"['民宿', '老闆娘', '超級', '親切', '有', '回到', '媽媽', '家', '的', '感覺', '價格', '合理', '房間', '都', '超', '乾淨', '的', '值得', '大推', '的', '民宿']",1.0,0.0,0.0,1.0,1.0
"['雅房', '一', '晚', '1200', '有', '附', '早餐', '環境', '很', '乾淨', '有', '停車場', '老闆', '老闆娘', '很', '親切']",1.0,1.0,0.0,1.0,1.0
"['老闆', '服務', '很', '棒', '人', '也', '很', '親切', '房', '內', '的', '環境', '舒適', '且', '設備', '齊全', '若', '真', '要', '說', '缺點', '就是', '離', '市區', '遠', '了', '些']",0.0,1.0,1.0,0.0,1.0
"['在', '隔壁', '走路', '就', '到', '這', '點', '無庸置疑', '結論', '就', '是', '一', '間', '讓', '你', '住宿', '飯店']",0.0,0.0,1.0,0.0,0.0
"['服務', '態度', '待', '加強', '今天', 'booking', '訂房', '明天', '前', '要', '付', '訂金', '8成']",0.0,0.0,0.0,0.0,1.0
"['超棒', '喔', '環境', '乾淨', '清潔', '寵物', '友善', '旁邊', '還', '有', '沙灘', '可以', '看', '夜景', '星星']",0.0,1.0,1.0,1.0,0.0
"['左', '奶奶', '人', '非常', '好', '住宿', '早餐', '有', '土司', '果醬', '晚餐', '搭伙', '也', '只要', '80', '元', '喔']",1.0,0.0,0.0,0.0,1.0
"['民宿', '很', '乾淨', '收費', '很', '親民', '主人', '很', '熱心', '狗狗', '非常', '熱情']",1.0,0.0,0.0,1.0,1.0
"['商務', '旅行', '住宿', '很', '棒', '櫃臺', '接待', '人員', '服務', '態度', '很', '棒', '房間', '設備', '良好', '早餐', '自助餐', '食物', '豐盛']",0.0,1.0,0.0,0.0,1.0
"['有', '麵包', '起司', '冷盤', '熟食', '飯粥', '麵包子', '饅頭', '類', '及', '甜點']",0.0,0.0,0.0,0.0,1.0
"['飯店', '位置', '在', '花蓮', '火車站', '前', '屬於', '文青', '商旅', '喜歡', '此', '風格', '的', '朋友', '也', '可以', '考慮', '入住']",0.0,1.0,1.0,0.0,0.0
"['裝潢', '簡單', '冷氣', '強', '房間', '舒適', '枕頭棒', '服務', '人員', '很', '親切', '看', '煙火', '首選', '這', '一', '房']",0.0,1.0,1.0,0.0,1.0
"['櫃台', '人員', '樂樂', '等', '服務', '親切', '周到', '熱心', '環境', '舒服', '交通', '方便', '離', '景點', '近', '極力', '推薦']",0.0,1.0,1.0,0.0,1.0
"['感覺', '這', '家', '民宿', '有', '提供', '輪椅', '空間', '因為', '1樓', '有', '超大間', '的', '廁所', '還', '有', '如同', '大', '賣場', '的', '大', '空間', '電梯']",0.0,1.0,0.0,0.0,0.0
"['地點', '很', '好', '市中心', '房間', '乾淨', '但', '四人房', '置物', '空間', '不', '夠', '東西', '只', '能', '放', '地上']",0.0,1.0,1.0,1.0,0.0
"['爛死', '了', '全', '澎湖', '的', '飯店', '倒光', '了', '也', '不會', '去', '住', '這', '家']",0.0,0.0,0.0,0.0,0.0
"['地點', '好', '交通', '方便', '附近', '小吃', '餐廳', '多', '床單', '超', '舒服']",0.0,1.0,1.0,0.0,0.0
"['管家', '很', '親切', '室', '內', '空調', '有點', '暗', '枕頭', '跟', '床', '偏', '硬', '地點', '不錯', '可', '停車']",0.0,1.0,1.0,0.0,1.0
"['闆娘', '人', '很', '好', '早餐', '是', '與', '附近', '的', '早餐店', '合作', '美中不足', '的', '地方', '是', '電視', '沒有', '第四台']",0.0,1.0,0.0,0.0,1.0
"['CP值', '高', '的', '住宿', '靠近', '安平區', '晚上', '很', '安靜']",1.0,1.0,1.0,0.0,0.0
"['很', '棒', '的', '地方', '安靜', '放鬆', '民宿', '老闆娘', '很', '親切', '還', '有', '早餐', '呢', '真的', '超棒']",0.0,1.0,0.0,0.0,1.0
